"X","Y","mg","annual_precip","clay","h20cap_pf2_0","h20cap_pf2_3","h20cap_pf2_5","land_cover","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","tree_cover","valley_depth","wet_index"
34.7839032856445,0.827701719013563,307,1332.83752441406,47,15,15,15,10,1706,17,60,30,22,18.5768051147461,4,-34,23,2776,104
34.7922366189645,0.827701719013563,286,1450.40991210938,48,15,15,15,10,1735,20,59,31,21,18.590669631958,3,71,12,2407,108
34.9922366186444,0.827701719013563,250,1327.55834960938,46,14,14,14,10,1802,18,59,35,20,18.6794891357422,2,36,31,737,100
34.4547366195047,0.825618385683563,364,1260.798828125,46,15,15,15,10,1609,17,58,32,22,17.8647632598877,8,-2,13,5630,86
34.5026532860946,0.825618385683563,444,1479.69116210938,46,16,16,16,10,1782,42,58,31,23,18.0043144226074,25,-136,22,5916,78
34.5318199527146,0.825618385683563,409,1434.31567382812,43,16,16,16,10,2032,37,59,34,24,17.8629970550537,39,163,75,3657,70
34.5609866193346,0.825618385683563,343,2052.68774414062,45,15,15,15,10,2231,38,59,32,23,17.6079578399658,9,462,24,776,89
34.5818199526346,0.825618385683563,378,1992.89916992188,44,15,15,15,10,2026,38,59,32,23,17.8250694274902,18,-70,13,2106,92
34.5943199526146,0.825618385683563,323,1843.30285644531,46,15,15,15,10,2011,42,59,31,23,17.9865207672119,11,183,37,2371,94
34.6047366192646,0.825618385683563,372,1807.80737304688,46,15,15,15,10,1977,40,58,32,23,18.028284072876,18,311,17,2685,88
34.6172366192446,0.825618385683563,441,1743.99169921875,46,15,15,15,10,1885,35,58,31,22,18.1068935394287,9,-158,20,2946,86
34.6818199524745,0.825618385683563,401,1699.7626953125,48,15,15,15,10,1855,36,58,31,22,18.3136234283447,17,157,18,1739,83
34.6839032858045,0.825618385683563,405,1699.7626953125,48,15,15,15,10,1855,36,58,31,22,18.3136234283447,17,157,18,1739,83
34.6984866191145,0.825618385683563,464,1760.31066894531,48,15,15,15,10,1794,40,58,29,23,18.3785514831543,17,-86,54,2516,87
34.7234866190745,0.825618385683563,349,1536.68786621094,47,16,16,16,10,1739,21,58,31,22,18.485050201416,3,0,16,3479,96
34.7359866190545,0.825618385683563,354,1540.78076171875,45,16,16,16,10,1706,18,58,33,22,18.5157909393311,5,-18,20,3523,103
34.7547366190245,0.825618385683563,318,1431.28369140625,46,16,16,16,10,1728,18,59,32,22,18.5375843048096,3,133,17,2937,114
34.7859866189745,0.825618385683563,300,1449.90893554688,47,15,15,15,10,1727,19,58,32,21,18.5836162567139,3,59,26,2341,108
34.8797366188245,0.825618385683563,256,1564.81823730469,48,14,14,14,10,1755,17,59,33,19,18.644847869873,6,50,18,492,101
34.9714032853444,0.825618385683563,243,1312.85192871094,45,14,14,14,10,1752,20,60,36,19,18.701057434082,3,-95,15,1047,96
35.0005699519644,0.825618385683563,282,1225.22790527344,47,14,14,14,10,1776,18,62,33,20,18.7055549621582,3,45,28,1070,102
34.4172366195647,0.823535052353563,347,1164.876953125,42,14,14,14,10,1431,13,58,38,21,17.7877864837646,6,-6,13,6824,101
34.4443199528547,0.823535052353563,346,1183.96887207031,45,15,15,15,10,1558,17,59,33,22,17.8255252838135,6,71,17,6001,90
34.4672366194847,0.823535052353563,367,1339.6318359375,48,15,15,15,10,1659,25,57,31,21,17.9129409790039,10,-72,31,5297,82
34.4922366194446,0.823535052353563,465,1569.0029296875,46,16,16,16,10,1847,32,59,31,24,17.9302101135254,25,-92,41,5376,71
34.5151532860746,0.823535052353563,438,1334.22082519531,46,16,16,16,10,1686,34,58,31,23,18.0459613800049,27,-616,27,6894,87
34.5943199526146,0.823535052353563,328,1843.30285644531,46,15,15,15,10,2011,42,59,31,23,17.9865207672119,11,183,37,2371,94
34.6151532859146,0.823535052353563,447,1743.99169921875,46,15,15,15,10,1885,35,58,31,22,18.1068935394287,9,-158,20,2946,86
34.6401532858746,0.823535052353563,426,1628.392578125,47,15,15,15,10,1952,33,60,31,23,18.1830272674561,5,440,16,2378,77
34.7089032857645,0.823535052353563,417,1671.73376464844,47,16,16,16,10,1742,33,58,29,24,18.4231624603271,16,-17,31,3304,92
34.7255699524045,0.823535052353563,332,1536.68786621094,47,16,16,16,10,1739,21,58,31,22,18.485050201416,3,0,16,3479,96
34.7651532856745,0.823535052353563,355,1363.04577636719,47,15,15,15,10,1689,18,60,31,22,18.5465221405029,5,6,24,3064,106
34.7818199523145,0.823535052353563,314,1324.37133789062,47,15,15,15,10,1696,18,59,31,23,18.56764793396,3,-36,16,2768,107
34.8839032854845,0.823535052353563,269,1564.81823730469,48,14,14,14,10,1755,17,59,33,19,18.644847869873,6,50,18,492,101
34.9130699521044,0.823535052353563,293,1213.09606933594,47,14,14,14,10,1681,20,60,33,20,18.7070140838623,3,-122,18,1398,106
34.9234866187544,0.823535052353563,288,1135.44055175781,47,14,14,14,10,1692,21,61,33,20,18.713077545166,6,-106,22,1487,104
34.9359866187344,0.823535052353563,272,1203.34729003906,47,14,14,14,10,1760,16,60,33,19,18.7052574157715,4,108,18,830,101
34.4568199528347,0.821451719023563,327,1260.798828125,46,15,15,15,10,1609,17,58,32,22,17.8647632598877,8,-2,13,5630,86
34.5047366194246,0.821451719023563,403,1479.69116210938,46,16,16,16,10,1782,42,58,31,23,18.0043144226074,25,-136,22,5916,78
34.5380699527046,0.821451719023563,427,1601.89721679688,43,16,16,16,10,2066,42,59,34,23,17.7610263824463,10,222,30,2315,75
34.5693199526546,0.821451719023563,335,2053.2021484375,44,15,15,15,10,2126,41,59,32,24,17.6986122131348,15,164,22,1464,86
34.5964032859446,0.821451719023563,370,1843.30285644531,46,15,15,15,10,2011,42,59,31,23,17.9865207672119,11,183,37,2371,94
34.6422366192046,0.821451719023563,416,1628.392578125,47,15,15,15,10,1952,33,60,31,23,18.1830272674561,5,440,16,2378,77
34.6693199524946,0.821451719023563,497,1665.92553710938,47,15,15,15,10,1831,33,59,31,22,18.3132991790771,20,-232,36,2529,83
34.7130699524245,0.821451719023563,423,1560.35229492188,47,16,16,16,10,1693,22,58,30,23,18.4667682647705,6,-330,23,4202,95
34.8609866188545,0.821451719023563,306,1439.66674804688,46,15,15,15,10,1739,17,59,35,19,18.6436023712158,5,-74,20,667,104
34.8818199521545,0.821451719023563,240,1564.81823730469,48,14,14,14,10,1755,17,59,33,19,18.644847869873,6,50,18,492,101
34.8984866187944,0.821451719023563,244,1471.03515625,48,14,14,14,10,1747,19,58,34,18,18.6797924041748,5,100,11,590,108
34.9109866187744,0.821451719023563,284,1213.09606933594,47,14,14,14,10,1681,20,60,33,20,18.7070140838623,3,-122,18,1398,106
34.9839032853244,0.821451719023563,292,1250.7568359375,45,14,14,14,10,1754,18,59,36,19,18.7174301147461,3,-55,9,1074,98
35.0193199519344,0.821451719023563,279,1229.68737792969,46,14,14,14,10,1767,21,61,34,19,18.6985378265381,3,-65,15,1373,105
34.4234866195547,0.819368385693563,349,1130.74768066406,43,15,15,15,10,1433,16,58,36,21,17.7986183166504,2,1,22,6692,101
34.6068199525946,0.819368385693563,427,1807.80737304688,46,15,15,15,10,1977,40,58,32,23,18.028284072876,18,311,17,2685,88
34.6359866192146,0.819368385693563,420,1628.392578125,47,15,15,15,10,1952,33,60,31,23,18.1830272674561,5,440,16,2378,77
34.6505699525246,0.819368385693563,458,1663.79772949219,46,15,15,15,10,1851,35,58,31,24,18.2098731994629,8,-55,52,3192,85
34.6589032858446,0.819368385693563,390,1706.55029296875,47,15,15,15,10,1877,28,59,31,23,18.212760925293,6,101,18,2554,90
34.7172366190845,0.819368385693563,389,1560.35229492188,47,16,16,16,10,1693,22,58,30,23,18.4667682647705,6,-330,23,4202,95
34.7484866190345,0.819368385693563,347,1476.48571777344,44,16,16,16,10,1690,16,58,33,23,18.5246772766113,4,-116,22,3500,97
34.7964032856245,0.819368385693563,274,1491.44177246094,47,15,15,15,10,1724,17,59,33,20,18.5943908691406,3,115,15,2024,112
34.9089032854444,0.819368385693563,263,1360.15832519531,47,14,14,14,10,1704,19,61,34,19,18.6984882354736,5,-50,11,1239,103
34.9193199520944,0.819368385693563,303,1135.44055175781,47,14,14,14,10,1692,21,61,33,20,18.713077545166,6,-106,22,1487,104
35.0130699519444,0.819368385693563,264,1243.119140625,47,14,14,14,30,1799,20,60,33,20,18.6907806396484,3,115,9,1001,107
35.0234866185944,0.819368385693563,266,1229.68737792969,46,14,14,14,10,1767,21,61,34,19,18.6985378265381,3,-65,15,1373,105
34.4214032862247,0.817285052363563,315,1085.74658203125,42,14,14,14,10,1420,15,59,36,22,17.793062210083,10,-3,9,5082,101
34.6172366192446,0.817285052363563,452,1683.26196289062,47,15,15,15,10,1872,50,58,31,22,18.1690311431885,19,435,20,3200,83
34.6297366192246,0.817285052363563,398,1509.97827148438,48,15,15,15,10,1704,29,58,30,23,18.2892284393311,8,-445,25,4734,90
34.6797366191445,0.817285052363563,443,1557.76147460938,48,15,15,15,10,1734,26,58,29,23,18.393030166626,6,-203,42,2998,87
34.7401532857145,0.817285052363563,304,1550.95739746094,46,15,15,15,10,1725,20,58,32,22,18.5058917999268,4,61,11,3021,108
34.7630699523445,0.817285052363563,310,1352.76232910156,47,15,15,15,10,1702,21,59,31,22,18.5362777709961,4,103,16,2750,108
34.8589032855245,0.817285052363563,292,1365.24780273438,47,14,14,14,10,1726,15,60,34,18,18.6501998901367,4,-53,16,684,106
34.8672366188445,0.817285052363563,281,1445.75573730469,48,14,14,14,10,1756,15,59,34,19,18.6435871124268,3,59,14,428,103
34.9693199520144,0.817285052363563,270,1266.95300292969,45,14,14,14,10,1734,18,59,36,19,18.7175712585449,2,-84,9,1243,97
34.9797366186644,0.817285052363563,265,1196.00842285156,45,14,14,14,10,1727,20,60,35,19,18.736743927002,3,-114,10,1440,100
34.9818199519944,0.817285052363563,286,1196.00842285156,45,14,14,14,10,1727,20,60,35,19,18.736743927002,3,-114,10,1440,100
35.0172366186044,0.817285052363563,254,1212.80859375,47,14,14,14,10,1793,15,58,34,19,18.7005882263184,4,59,9,1088,101
34.5693199526546,0.815201719033563,393,2071.42578125,44,15,15,15,10,2107,40,58,33,24,17.7585754394531,9,55,18,953,82
34.5714032859846,0.815201719033563,379,2071.42578125,44,15,15,15,10,2107,40,58,33,24,17.7585754394531,9,55,18,953,82
34.6609866191746,0.815201719033563,442,1624.18017578125,47,16,16,16,10,1810,34,58,30,23,18.324333190918,20,141,14,2962,87
34.6797366191445,0.815201719033563,422,1557.76147460938,48,15,15,15,10,1734,26,58,29,23,18.393030166626,6,-203,42,2998,87
34.7089032857645,0.815201719033563,356,1607.28527832031,49,15,15,15,10,1732,22,58,29,22,18.4496631622314,4,-3,21,3314,96
34.8443199522145,0.815201719033563,307,1331.66040039062,49,14,14,14,10,1737,18,59,32,19,18.6430568695068,3,90,18,698,110
34.8505699522045,0.815201719033563,319,1331.66040039062,49,14,14,14,10,1737,18,59,32,19,18.6430568695068,3,90,18,698,110
34.8547366188645,0.815201719033563,295,1365.24780273438,47,14,14,14,10,1726,15,60,34,18,18.6501998901367,4,-53,16,684,106
34.8984866187944,0.815201719033563,250,1439.46533203125,46,14,14,14,10,1742,15,59,35,19,18.6882076263428,5,90,14,694,103
34.9130699521044,0.815201719033563,288,1211.67358398438,47,14,14,14,10,1686,19,60,34,19,18.703010559082,5,-13,19,1315,104
34.9214032854244,0.815201719033563,276,1138.29345703125,47,14,14,14,10,1693,22,60,33,20,18.7089080810547,4,-72,14,1481,105
34.9880699519844,0.815201719033563,273,1169.47131347656,47,14,14,14,10,1762,16,59,34,19,18.7303924560547,3,69,2,1167,101
35.0234866185944,0.815201719033563,258,1260.31298828125,47,14,14,14,10,1797,20,61,34,19,18.6849822998047,4,90,13,1062,107
34.4443199528547,0.813118385703563,300,1186.96520996094,45,15,15,15,10,1535,17,58,34,21,17.8003044128418,9,14,38,4326,92
34.4589032861647,0.813118385703563,368,1267.45666503906,46,15,15,15,10,1560,17,58,33,21,17.8325099945068,8,-142,21,4067,88
34.4964032861046,0.813118385703563,359,1502.97509765625,47,16,16,16,10,1736,29,59,30,23,17.9988346099854,19,189,22,5607,81
34.5380699527046,0.813118385703563,449,1509.52783203125,44,16,16,16,50,1891,36,59,32,24,17.9345264434814,19,-491,27,3645,78
34.5568199526746,0.813118385703563,361,1955.96899414062,45,16,16,16,10,2201,34,59,32,23,17.6605567932129,11,416,56,1221,76
34.5922366192846,0.813118385703563,501,1878.15185546875,45,16,16,16,10,1877,41,58,31,24,18.033203125,35,-71,39,2760,91
34.5984866192746,0.813118385703563,466,1732.33911132812,47,15,15,15,10,1884,41,58,30,23,18.1465911865234,39,115,21,2951,92
34.6047366192646,0.813118385703563,517,1687.25244140625,47,15,15,15,10,1936,42,59,30,23,18.1607551574707,31,154,27,2380,79
34.7193199524145,0.813118385703563,377,1470.93737792969,46,15,15,15,10,1710,24,58,32,22,18.4770679473877,6,-68,20,3504,99
34.7276532857345,0.813118385703563,290,1540.35986328125,45,15,15,15,10,1722,19,58,33,21,18.4944458007812,5,89,17,3074,110
34.7297366190645,0.813118385703563,300,1540.35986328125,45,15,15,15,10,1722,19,58,33,21,18.4944458007812,5,89,17,3074,110
34.9193199520944,0.813118385703563,310,1138.29345703125,47,14,14,14,10,1693,22,60,33,20,18.7089080810547,4,-72,14,1481,105
35.0089032852844,0.813118385703563,280,1169.18420410156,47,14,14,14,10,1749,17,60,34,19,18.7267208099365,4,-114,15,1464,102
35.0443199518944,0.813118385703563,307,1148.84875488281,48,14,14,14,10,1771,23,62,32,20,18.7170085906982,4,-71,32,1436,107
34.4151532862347,0.811035052373563,367,1116.38354492188,41,14,14,14,10,1390,11,57,39,20,17.7800159454346,5,-119,19,5533,96
34.4797366194646,0.811035052373563,346,1416.33947753906,47,15,15,15,10,1668,25,58,31,22,17.9438457489014,7,-171,19,5294,83
34.5401532860346,0.811035052373563,424,1509.52783203125,44,16,16,16,50,1891,36,59,32,24,17.9345264434814,19,-491,27,3645,78
34.5714032859846,0.811035052373563,396,2071.42578125,44,15,15,15,10,2107,40,58,33,24,17.7585754394531,9,55,18,953,82
34.5797366193046,0.811035052373563,328,2013.93212890625,45,15,15,15,10,2050,38,59,32,23,17.8420066833496,12,286,15,1844,87
34.5922366192846,0.811035052373563,488,1878.15185546875,45,16,16,16,10,1877,41,58,31,24,18.033203125,35,-71,39,2760,91
34.5943199526146,0.811035052373563,493,1732.33911132812,47,15,15,15,10,1884,41,58,30,23,18.1465911865234,39,115,21,2951,92
34.6172366192446,0.811035052373563,394,1683.26196289062,47,15,15,15,10,1872,50,58,31,22,18.1690311431885,19,435,20,3200,83
34.6380699525446,0.811035052373563,376,1480.42138671875,47,15,15,15,10,1742,29,58,30,23,18.3002471923828,13,-185,31,4187,85
34.6422366192046,0.811035052373563,389,1480.42138671875,47,15,15,15,10,1742,29,58,30,23,18.3002471923828,13,-185,31,4187,85
34.6526532858546,0.811035052373563,495,1617.54528808594,46,16,16,16,10,1902,33,59,30,23,18.2815265655518,13,571,15,2227,82
34.6901532857945,0.811035052373563,404,1633.38891601562,48,15,15,15,10,1769,26,59,30,23,18.4041328430176,5,18,17,2827,92
34.7005699524445,0.811035052373563,383,1669.01013183594,49,15,15,15,10,1729,23,59,29,23,18.4314804077148,6,-156,35,3379,94
34.7214032857445,0.811035052373563,319,1470.93737792969,46,15,15,15,10,1710,24,58,32,22,18.4770679473877,6,-68,20,3504,99
34.7505699523645,0.811035052373563,344,1486.341796875,46,16,16,16,10,1697,21,58,32,22,18.5146789550781,4,6,19,3098,106
34.7547366190245,0.811035052373563,340,1420.01586914062,46,16,16,16,10,1702,21,59,32,22,18.5246486663818,4,-2,18,2856,103
34.9234866187544,0.811035052373563,268,1138.29345703125,47,14,14,14,10,1693,22,60,33,20,18.7089080810547,4,-72,14,1481,105
34.4568199528347,0.808951719043563,294,1297.02319335938,46,14,14,14,10,1574,16,56,34,19,17.8094005584717,5,88,16,2236,93
34.5172366194046,0.808951719043563,395,1263.11547851562,48,15,15,15,10,1617,18,58,29,23,18.0007762908936,10,-197,45,6857,92
34.5443199526946,0.808951719043563,489,1767.95349121094,45,16,16,16,10,2126,40,57,33,23,17.7705898284912,8,812,43,1703,72
34.6339032858846,0.808951719043563,360,1459.40600585938,47,15,15,15,10,1650,20,58,31,22,18.2877750396729,4,-277,26,5201,92
34.6714032858246,0.808951719043563,423,1457.55041503906,47,15,15,15,10,1688,19,59,31,22,18.378345489502,2,-137,38,3781,93
34.6901532857945,0.808951719043563,385,1518.91772460938,48,15,15,15,10,1733,23,58,30,22,18.4131507873535,3,72,26,3184,97
34.6984866191145,0.808951719043563,382,1582.71411132812,49,15,15,15,10,1722,23,60,29,22,18.430419921875,4,36,17,3211,100
34.7026532857745,0.808951719043563,371,1567.46130371094,48,15,15,15,10,1711,21,59,30,22,18.4432048797607,1,-25,28,3324,99
34.7380699523845,0.808951719043563,306,1551.44958496094,45,15,15,15,10,1689,21,59,33,22,18.4950332641602,1,-78,17,3085,109
34.8526532855345,0.808951719043563,274,1386.26318359375,47,14,14,14,10,1716,14,59,35,18,18.6455688476562,5,-98,31,803,105
34.8755699521645,0.808951719043563,226,1512.177734375,47,14,14,14,10,1745,17,61,34,19,18.6520595550537,5,18,15,350,101
34.8880699521444,0.808951719043563,220,1465.15356445312,46,14,14,14,10,1709,14,59,35,19,18.6772804260254,3,-52,12,893,102
34.9130699521044,0.808951719043563,264,1194.46423339844,47,14,14,14,10,1683,22,60,34,19,18.697961807251,4,-10,14,1307,104
34.9609866186944,0.808951719043563,254,1248.38671875,47,14,14,14,10,1744,20,58,34,20,18.7234115600586,6,10,21,1076,96
34.9984866186344,0.808951719043563,314,1140.373046875,46,14,14,14,10,1731,14,60,35,19,18.7397480010986,3,-83,12,1538,102
34.4714032861446,0.806868385713563,296,1346.25622558594,47,14,14,14,10,1612,17,58,32,21,17.8670558929443,8,-24,16,3602,87
34.4797366194646,0.806868385713563,311,1383.31164550781,47,15,15,15,10,1635,17,59,32,21,17.9085273742676,9,-31,20,4868,88
34.4901532861146,0.806868385713563,289,1436.72717285156,47,15,15,15,10,1669,22,59,31,22,17.9476661682129,7,19,11,5644,94
34.5464032860246,0.806868385713563,412,1767.95349121094,45,16,16,16,10,2126,40,57,33,23,17.7705898284912,8,812,43,1703,72
34.5568199526746,0.806868385713563,447,1946.74829101562,45,16,16,16,10,2099,39,59,33,23,17.7646999359131,13,250,27,1220,72
34.5672366193246,0.806868385713563,470,2010.3193359375,44,15,15,15,10,2118,45,58,33,23,17.7923965454102,20,454,25,610,70
34.5693199526546,0.806868385713563,463,2033.90563964844,44,16,16,16,10,1989,40,58,33,24,17.8754959106445,21,-294,44,2090,77
34.5839032859646,0.806868385713563,433,2000.755859375,45,15,15,15,10,2037,35,59,32,22,17.908763885498,23,469,22,1532,78
34.7276532857345,0.806868385713563,299,1502.93908691406,46,15,15,15,10,1716,21,58,33,21,18.4823703765869,1,76,17,2957,109
34.7651532856745,0.806868385713563,304,1333.67614746094,47,15,15,15,10,1685,19,59,31,22,18.5235481262207,3,14,22,2692,106
34.8005699522845,0.806868385713563,295,1415.41247558594,46,15,15,15,10,1706,17,60,33,20,18.5754585266113,5,75,12,1873,108
34.8109866189345,0.806868385713563,366,1217.388671875,47,15,15,15,10,1658,19,59,33,21,18.5899219512939,1,-129,20,2078,102
34.8547366188645,0.806868385713563,252,1386.26318359375,47,14,14,14,10,1716,14,59,35,18,18.6455688476562,5,-98,31,803,105
34.8609866188545,0.806868385713563,237,1427.70336914062,47,14,14,14,10,1735,16,60,34,18,18.6516418457031,4,-16,8,661,103
34.8943199521344,0.806868385713563,249,1401.88989257812,46,14,14,14,10,1715,16,61,35,18,18.6868591308594,4,16,31,988,105
34.8964032854644,0.806868385713563,251,1401.88989257812,46,14,14,14,10,1715,16,61,35,18,18.6868591308594,4,16,31,988,105
34.9151532854344,0.806868385713563,286,1194.46423339844,47,14,14,14,10,1683,22,60,34,19,18.697961807251,4,-10,14,1307,104
34.9234866187544,0.806868385713563,289,1151.02429199219,47,14,14,14,10,1674,19,60,33,20,18.7049617767334,4,-125,18,1639,104
34.9505699520444,0.806868385713563,268,1233.92456054688,47,14,14,14,10,1740,15,59,34,19,18.7233848571777,2,53,11,1163,108
34.9630699520244,0.806868385713563,251,1248.38671875,47,14,14,14,10,1744,20,58,34,20,18.7234115600586,6,10,21,1076,96
34.9964032853044,0.806868385713563,300,1140.373046875,46,14,14,14,10,1731,14,60,35,19,18.7397480010986,3,-83,12,1538,102
35.0422366185644,0.806868385713563,288,1273.82446289062,47,14,14,14,10,1776,19,60,33,20,18.698543548584,3,-38,10,1237,107
34.4839032861246,0.804785052383563,302,1383.31164550781,47,15,15,15,10,1635,17,59,32,21,17.9085273742676,9,-31,20,4868,88
34.5401532860346,0.804785052383563,543,1505.48608398438,45,16,16,16,10,1839,33,57,32,23,17.9634284973145,45,-464,56,4596,73
34.6068199525946,0.804785052383563,413,1536.3037109375,48,15,15,15,10,1692,28,58,29,24,18.2196025848389,10,-364,26,4996,89
34.6547366191846,0.804785052383563,419,1466.18151855469,47,15,15,15,10,1721,28,58,30,23,18.3312435150146,14,-39,25,3732,86
34.7172366190845,0.804785052383563,345,1481.134765625,47,15,15,15,10,1686,18,59,31,22,18.4518394470215,3,-55,17,3391,102
34.8755699521645,0.804785052383563,236,1512.177734375,47,14,14,14,10,1745,17,61,34,19,18.6520595550537,5,18,15,350,101
34.9589032853644,0.804785052383563,242,1240.67028808594,48,14,14,14,10,1734,15,58,33,19,18.7242488861084,4,0,11,1129,100
35.0005699519644,0.804785052383563,270,1140.373046875,46,14,14,14,10,1731,14,60,35,19,18.7397480010986,3,-83,12,1538,102
35.0255699519244,0.804785052383563,251,1285.91284179688,47,14,14,14,10,1808,20,60,34,19,18.6827049255371,2,91,10,966,104
34.4193199528947,0.802701719053563,308,1097.73095703125,43,14,14,14,10,1393,14,59,35,22,17.770040512085,6,-96,17,3692,105
34.4568199528347,0.802701719053563,236,1297.02319335938,46,14,14,14,10,1574,16,56,34,19,17.8094005584717,5,88,16,2236,93
34.4776532861346,0.802701719053563,289,1383.31164550781,47,15,15,15,10,1635,17,59,32,21,17.9085273742676,9,-31,20,4868,88
34.5109866194146,0.802701719053563,397,1263.11547851562,48,15,15,15,10,1617,18,58,29,23,18.0007762908936,10,-197,45,6857,92
34.5255699527246,0.802701719053563,340,1247.15185546875,48,16,16,16,10,1689,34,58,29,23,18.0333347320557,9,5,36,5948,92
34.5339032860446,0.802701719053563,407,1318.39892578125,47,16,16,16,10,1682,27,57,31,23,18.0420150756836,9,-532,33,6025,84
34.6693199524946,0.802701719053563,370,1457.55041503906,47,15,15,15,10,1688,19,59,31,22,18.378345489502,2,-137,38,3781,93
34.6880699524645,0.802701719053563,363,1518.91772460938,48,15,15,15,10,1733,23,58,30,22,18.4131507873535,3,72,26,3184,97
34.7026532857745,0.802701719053563,327,1567.46130371094,48,15,15,15,10,1711,21,59,30,22,18.4432048797607,1,-25,28,3324,99
34.7047366191045,0.802701719053563,305,1567.46130371094,48,15,15,15,10,1711,21,59,30,22,18.4432048797607,1,-25,28,3324,99
34.7276532857345,0.802701719053563,278,1502.93908691406,46,15,15,15,10,1716,21,58,33,21,18.4823703765869,1,76,17,2957,109
34.7609866190145,0.802701719053563,331,1333.67614746094,47,15,15,15,10,1685,19,59,31,22,18.5235481262207,3,14,22,2692,106
34.8464032855445,0.802701719053563,239,1410.92199707031,48,14,14,14,10,1737,13,59,33,19,18.6333980560303,4,94,11,712,106
34.8672366188445,0.802701719053563,215,1427.70336914062,47,14,14,14,10,1735,16,60,34,18,18.6516418457031,4,-16,8,661,103
34.8734866188345,0.802701719053563,248,1512.177734375,47,14,14,14,10,1745,17,61,34,19,18.6520595550537,5,18,15,350,101
34.9026532854544,0.802701719053563,294,1308.51171875,47,14,14,14,10,1700,21,60,34,19,18.692512512207,3,-17,11,1221,104
34.9880699519844,0.802701719053563,281,1142.01135253906,47,14,14,14,10,1725,18,60,34,20,18.7434616088867,2,-72,10,1461,102
35.0089032852844,0.802701719053563,276,1153.83581542969,46,14,14,14,10,1739,16,60,35,19,18.729040145874,3,-117,11,1500,101
35.0130699519444,0.802701719053563,246,1204.59265136719,47,14,14,14,10,1763,16,59,34,19,18.7085800170898,5,-104,11,1293,100
34.3943199529347,0.800618385723563,429,1155.14636230469,39,14,14,14,10,1366,12,58,41,20,17.7057437896729,6,-94,16,3716,105
34.4047366195847,0.800618385723563,342,1171.18139648438,40,14,14,14,10,1399,13,59,39,21,17.7146091461182,6,-44,23,3169,105
34.4651532861547,0.800618385723563,230,1348.96936035156,44,13,13,13,10,1577,18,60,37,19,17.8120555877686,5,110,8,250,98
34.5193199527346,0.800618385723563,364,1249.04858398438,48,15,15,15,10,1626,24,57,29,23,18.0037899017334,4,-107,22,6195,91
34.5484866193546,0.800618385723563,448,1734.33813476562,46,16,16,16,10,2088,40,58,32,22,17.8645858764648,24,1181,16,1251,62
34.5859866192946,0.800618385723563,457,1847.76342773438,46,16,16,16,10,1752,42,59,32,22,18.1228179931641,28,19,14,3530,74
34.5943199526146,0.800618385723563,515,1611.70739746094,48,15,15,15,10,1632,26,58,30,23,18.1852073669434,9,-330,34,5331,88
34.6609866191746,0.800618385723563,373,1370.06994628906,47,15,15,15,10,1676,20,57,31,21,18.3395042419434,6,-42,34,4008,95
34.6630699525046,0.800618385723563,385,1370.06994628906,47,15,15,15,10,1676,20,57,31,21,18.3395042419434,6,-42,34,4008,95
34.7234866190745,0.800618385723563,301,1432.12829589844,46,15,15,15,10,1666,18,58,32,22,18.4500045776367,5,-158,35,3233,97
34.7568199523545,0.800618385723563,326,1460.03540039062,48,15,15,15,10,1684,20,59,31,22,18.5065078735352,4,8,24,2623,110
34.7651532856745,0.800618385723563,339,1347.53234863281,46,15,15,15,10,1663,19,60,32,22,18.5139579772949,1,-71,29,2703,104
34.7964032856245,0.800618385723563,297,1373.04919433594,47,15,15,15,10,1674,20,59,33,20,18.5637359619141,5,-29,14,1932,106
34.8068199522745,0.800618385723563,269,1261.54357910156,47,14,14,14,10,1652,20,60,33,20,18.5704078674316,2,-137,16,2080,104
35.0109866186144,0.800618385723563,276,1234.78747558594,46,14,14,14,10,1761,17,60,35,19,18.6968860626221,3,-101,25,1319,101
35.0464032852244,0.800618385723563,262,1301.09533691406,47,14,14,14,10,1788,16,61,32,20,18.6931419372559,5,44,9,1275,105
34.3984866195947,0.798535052393563,355,1155.14636230469,39,14,14,14,10,1366,12,58,41,20,17.7057437896729,6,-94,16,3716,105
34.4922366194446,0.798535052393563,303,1376.60217285156,45,15,15,15,10,1627,20,58,33,22,17.9064598083496,5,99,11,5142,99
34.5755699526446,0.798535052393563,439,1948.82507324219,45,16,16,16,10,1882,37,59,31,23,17.9913692474365,33,-462,40,3278,75
34.6589032858446,0.798535052393563,274,1341.98352050781,48,15,15,15,10,1664,19,57,31,21,18.3148727416992,5,-60,17,4435,94
34.6818199524745,0.798535052393563,399,1377.02624511719,47,15,15,15,10,1665,19,58,31,22,18.3751583099365,2,-98,31,3824,94
34.7130699524245,0.798535052393563,295,1499.71655273438,47,15,15,15,10,1690,18,58,32,21,18.442455291748,5,18,19,3042,107
34.7255699524045,0.798535052393563,320,1432.12829589844,46,15,15,15,10,1666,18,58,32,22,18.4500045776367,5,-158,35,3233,97
34.8047366189445,0.798535052393563,275,1261.54357910156,47,14,14,14,10,1652,20,60,33,20,18.5704078674316,2,-137,16,2080,104
34.8484866188745,0.798535052393563,235,1454.44812011719,47,14,14,14,10,1743,16,59,34,19,18.6259746551514,6,159,11,556,106
34.8818199521545,0.798535052393563,221,1477.63171386719,46,14,14,14,10,1732,18,61,35,19,18.6656932830811,4,34,8,702,101
