"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","temp_annual_range","terrain_slope","tree_cover","wet_index","X","Y","k"
1239.52331542969,47,14,1296,13,56,20,16.8062171936035,4,11,103,34.4839032861246,0.311035053173572,110
1229.54187011719,46,14,1436,15,54,21,17.6892681121826,7,28,101,34.7172366190845,0.311035053173572,126
1370.23742675781,49,14,1537,17,54,20,17.8726425170898,4,16,102,34.7755699523245,0.311035053173572,108
1346.55041503906,39,14,1571,15,49,25,18.0897216796875,1,99,99,34.8401532855545,0.311035053173572,200
1352.17639160156,39,14,1575,15,48,25,18.115104675293,3,98,100,34.8505699522045,0.311035053173572,202
1228.41967773438,41,15,1601,15,49,24,18.23317527771,1,97,100,34.8859866188144,0.311035053173572,216
1207.63977050781,40,14,1591,16,53,24,18.2768440246582,3,63,111,34.9047366187844,0.311035053173572,238
1151.49035644531,41,15,1597,16,52,23,18.3168697357178,2,83,105,34.9193199520944,0.311035053173572,220
1125.87231445312,45,15,1617,20,55,22,18.3648433685303,2,25,85,34.9359866187344,0.311035053173572,182
1135.02795410156,46,15,1662,20,55,22,18.3939094543457,6,20,81,34.9443199520544,0.311035053173572,195
1491.11352539062,50,13,1271,13,56,19,16.2732410430908,4,25,105,34.3818199529547,0.308951719843572,143
1578.14697265625,47,13,1291,12,56,19,16.3578186035156,2,10,109,34.3984866195947,0.308951719843572,137
1205.85180664062,48,13,1244,11,55,19,16.5519790649414,5,17,103,34.4339032862047,0.308951719843572,128
1225.20202636719,49,13,1264,12,56,19,16.5880527496338,5,15,104,34.4359866195347,0.308951719843572,126
1225.20202636719,49,13,1264,12,56,19,16.5880527496338,5,15,104,34.4422366195247,0.308951719843572,122
1250.38391113281,48,14,1269,11,56,19,16.6670036315918,2,24,102,34.4568199528346,0.308951719843572,126
1291.87292480469,48,14,1323,12,55,19,16.8885135650635,2,20,103,34.5047366194246,0.308951719843572,114
1300.99938964844,48,14,1314,13,54,19,16.9256401062012,3,33,104,34.5109866194146,0.308951719843572,110
1482.56872558594,48,14,1374,12,54,19,17.1478729248047,5,24,103,34.5693199526546,0.308951719843572,115
1359.50158691406,47,14,1386,14,54,19,17.36842918396,4,15,107,34.6318199525546,0.308951719843572,120
1229.208984375,46,14,1369,13,55,21,17.48024559021,1,18,103,34.6526532858546,0.308951719843572,123
1241.55834960938,46,15,1429,17,54,21,17.591100692749,4,23,101,34.6922366191245,0.308951719843572,131
1247.330078125,47,14,1478,13,54,21,17.6964645385742,5,28,98,34.7255699524045,0.308951719843572,122
1386.41479492188,47,14,1551,18,55,21,17.9713191986084,1,17,103,34.8026532856145,0.308951719843572,192
1241.01708984375,39,15,1563,17,50,25,18.1724948883057,4,99,104,34.8755699521644,0.308951719843572,190
1126.89758300781,46,15,1635,20,55,22,18.3795852661133,8,34,83,34.9443199520544,0.308951719843572,205
1215.18957519531,48,13,1250,12,55,19,16.5131568908691,2,18,104,34.4255699528847,0.306868386513572,113
1205.85180664062,48,13,1244,11,55,19,16.5519790649414,5,17,103,34.4276532862147,0.306868386513572,125
1225.20202636719,49,13,1264,12,56,19,16.5880527496338,5,15,104,34.4380699528647,0.306868386513572,120
1367.00988769531,47,14,1349,14,53,19,16.9838752746582,4,23,98,34.5318199527146,0.306868386513572,98
1528.60681152344,47,14,1381,13,55,19,17.0388374328613,4,18,104,34.5464032860246,0.306868386513572,98
1482.56872558594,48,14,1374,12,54,19,17.1478729248047,5,24,103,34.5734866193146,0.306868386513572,112
1414.16845703125,47,14,1366,11,55,19,17.1824932098389,4,20,102,34.5776532859746,0.306868386513572,107
1414.16845703125,47,14,1366,11,55,19,17.1824932098389,4,20,102,34.5818199526346,0.306868386513572,117
1262.14294433594,49,14,1344,12,55,20,17.254997253418,2,13,105,34.5964032859446,0.306868386513572,110
1264.71435546875,49,14,1350,11,55,20,17.2819480895996,4,17,104,34.6026532859346,0.306868386513572,121
1339.1826171875,46,14,1395,14,54,20,17.4045238494873,2,20,107,34.6380699525446,0.306868386513572,126
1252.04919433594,44,15,1442,15,54,21,17.6190757751465,8,15,98,34.6964032857845,0.306868386513572,136
1247.330078125,47,14,1478,13,54,21,17.6964645385742,5,28,98,34.7214032857445,0.306868386513572,144
1274.92041015625,49,14,1503,15,54,21,17.7125339508057,9,35,95,34.7339032857245,0.306868386513572,119
1347.58190917969,43,15,1566,15,52,23,18.0244140625,5,98,99,34.8255699522445,0.306868386513572,208
1278.36975097656,39,14,1547,17,48,26,18.1229782104492,4,98,102,34.8568199521945,0.306868386513572,194
1259.80981445312,39,15,1565,17,49,26,18.1477355957031,3,98,103,34.8609866188545,0.306868386513572,201
1141.15124511719,42,15,1599,18,53,23,18.329906463623,2,86,96,34.9297366187444,0.306868386513572,234
1474.11462402344,47,13,1278,15,59,18,16.4081764221191,4,19,104,34.4047366195847,0.304785053183572,177
1215.18957519531,48,13,1250,12,55,19,16.5131568908691,2,18,104,34.4193199528947,0.304785053183572,134
1215.18957519531,48,13,1250,12,55,19,16.5131568908691,2,18,104,34.4214032862247,0.304785053183572,137
1528.60681152344,47,14,1381,13,55,19,17.0388374328613,4,18,104,34.5464032860246,0.304785053183572,103
1206.80310058594,46,14,1383,16,55,22,17.5111618041992,7,24,100,34.6672366191645,0.304785053183572,130
1241.55834960938,46,15,1429,17,54,21,17.591100692749,4,23,101,34.6901532857945,0.304785053183572,119
1246.66564941406,44,14,1413,13,55,21,17.6480731964111,2,15,100,34.7089032857645,0.304785053183572,129
1238.41857910156,44,14,1446,12,55,21,17.6726112365723,3,19,100,34.7172366190845,0.304785053183572,136
1374.66967773438,47,14,1522,14,54,20,17.8281440734863,2,18,103,34.7672366190045,0.304785053183572,121
1470.02795410156,44,15,1551,19,54,23,17.9224262237549,4,44,104,34.7859866189745,0.304785053183572,232
1425.93896484375,44,15,1530,19,54,22,17.9431476593018,2,57,101,34.7943199522945,0.304785053183572,210
1292.40661621094,39,14,1551,14,50,26,18.0980682373047,2,99,99,34.8443199522145,0.304785053183572,210
1241.01708984375,39,15,1563,17,50,25,18.1724948883057,4,99,104,34.8734866188344,0.304785053183572,196
1182.68603515625,40,15,1573,15,51,25,18.2858657836914,2,98,101,34.9130699521044,0.304785053183572,214
1491.11352539062,50,13,1271,13,56,19,16.2732410430908,4,25,105,34.3839032862847,0.302701719853572,158
1578.14697265625,47,13,1291,12,56,19,16.3578186035156,2,10,109,34.3964032862647,0.302701719853572,185
1229.82250976562,48,14,1264,11,56,20,16.7887058258057,1,28,105,34.4839032861246,0.302701719853572,127
1300.99938964844,48,14,1314,13,54,19,16.9256401062012,3,33,104,34.5172366194046,0.302701719853572,103
1262.14294433594,49,14,1344,12,55,20,17.254997253418,2,13,105,34.5964032859446,0.302701719853572,109
1339.1826171875,46,14,1395,14,54,20,17.4045238494873,2,20,107,34.6401532858746,0.302701719853572,118
1311.2236328125,48,14,1513,15,54,21,17.7618274688721,6,15,102,34.7484866190345,0.302701719853572,115
1330.76647949219,47,14,1522,14,53,21,17.79225730896,3,25,105,34.7547366190245,0.302701719853572,113
1424.72912597656,48,14,1550,17,54,20,17.8618392944336,3,20,105,34.7693199523345,0.302701719853572,111
1230.58776855469,39,15,1576,15,49,25,18.1963214874268,5,98,101,34.8797366188244,0.302701719853572,203
1196.95129394531,47,13,1265,9,55,19,16.5275554656982,2,27,106,34.4276532862147,0.300618386523572,115
1214.96752929688,49,14,1283,11,54,19,16.8421173095703,1,17,107,34.4964032861046,0.300618386523572,113
1402.0712890625,46,14,1354,11,54,20,17.0016231536865,3,19,100,34.5359866193746,0.300618386523572,105
1390.65710449219,49,14,1363,13,55,19,17.1378993988037,3,34,106,34.5714032859846,0.300618386523572,124
1274.55920410156,49,14,1341,14,57,20,17.2103977203369,2,14,106,34.5901532859546,0.300618386523572,119
1251.431640625,50,14,1351,12,55,20,17.2410068511963,3,23,107,34.5984866192746,0.300618386523572,117
1267.11169433594,48,14,1366,11,56,20,17.2666893005371,3,13,112,34.6047366192646,0.300618386523572,114
1267.11169433594,48,14,1366,11,56,20,17.2666893005371,3,13,112,34.6068199525946,0.300618386523572,120
1321.20544433594,47,14,1402,12,54,19,17.3233394622803,2,10,105,34.6234866192346,0.300618386523572,123
1305.99401855469,46,14,1381,13,54,19,17.3617973327637,2,22,103,34.6318199525546,0.300618386523572,117
1341.72814941406,47,14,1501,15,54,21,17.7524833679199,4,16,99,34.7484866190345,0.300618386523572,119
1411.34680175781,47,14,1522,16,53,21,17.7878932952881,6,28,101,34.7547366190245,0.300618386523572,115
1470.49877929688,46,15,1539,20,52,23,17.8795528411865,4,88,101,34.7839032856445,0.300618386523572,231
1269.57214355469,40,14,1535,15,51,25,18.0593528747559,3,97,102,34.8380699522245,0.300618386523572,236
1202.79113769531,40,15,1595,24,49,24,18.2613391876221,5,97,103,34.9047366187844,0.300618386523572,195
1190.25671386719,40,15,1590,15,50,25,18.2831535339355,6,99,99,34.9151532854344,0.300618386523572,208
1353.6357421875,47,13,1290,11,54,18,16.632698059082,4,17,100,34.4547366195047,0.298535053193572,113
1522.86853027344,44,14,1364,11,53,20,17.0610389709473,3,14,102,34.5568199526746,0.298535053193572,105
1462.607421875,47,14,1338,13,55,20,17.104076385498,1,9,100,34.5609866193346,0.298535053193572,109
1390.65710449219,49,14,1363,13,55,19,17.1378993988037,3,34,106,34.5734866193146,0.298535053193572,117
1267.11169433594,48,14,1366,11,56,20,17.2666893005371,3,13,112,34.6068199525946,0.298535053193572,115
1271.83837890625,48,14,1469,15,54,22,17.7054901123047,1,21,98,34.7276532857345,0.298535053193572,118
1308.06860351562,40,15,1541,20,54,25,18.0073757171631,4,96,100,34.8255699522445,0.298535053193572,229
1286.90686035156,40,15,1544,16,51,24,18.0335159301758,6,98,96,34.8297366189045,0.298535053193572,228
1177.81799316406,41,15,1598,15,49,24,18.3066692352295,5,100,98,34.9193199520944,0.298535053193572,214
1160.09521484375,41,15,1600,14,52,25,18.3265647888184,5,98,95,34.9339032854044,0.298535053193572,236
1300.46179199219,47,14,1290,14,54,19,16.5944671630859,5,19,100,34.4505699528447,0.296451719863572,134
1353.6357421875,47,13,1290,11,54,18,16.632698059082,4,17,100,34.4526532861747,0.296451719863572,124
1230.43103027344,49,14,1294,10,54,19,16.8768692016602,0,23,105,34.5047366194246,0.296451719863572,103
1241.58117675781,48,14,1306,13,54,19,16.9118194580078,4,36,104,34.5130699527446,0.296451719863572,118
1266.9677734375,48,14,1330,11,55,20,16.943244934082,2,16,103,34.5255699527246,0.296451719863572,105
1522.86853027344,44,14,1364,11,53,20,17.0610389709473,3,14,102,34.5526532860146,0.296451719863572,102
1334.31604003906,49,14,1350,11,55,19,17.1745433807373,4,14,104,34.5776532859746,0.296451719863572,116
1300.69555664062,48,14,1382,13,55,20,17.2924766540527,5,25,105,34.6130699525846,0.296451719863572,124
1268.20825195312,46,14,1462,14,54,21,17.6769199371338,3,27,99,34.7193199524145,0.296451719863572,131
1271.83837890625,48,14,1469,15,54,22,17.7054901123047,1,21,98,34.7339032857245,0.296451719863572,118
1341.72814941406,47,14,1501,15,54,21,17.7524833679199,4,16,99,34.7443199523745,0.296451719863572,119
1341.72814941406,47,14,1501,15,54,21,17.7524833679199,4,16,99,34.7505699523645,0.296451719863572,137
1411.34680175781,47,14,1522,16,53,21,17.7878932952881,6,28,101,34.7547366190245,0.296451719863572,138
1260.43041992188,40,14,1546,16,54,26,18.0865440368652,3,98,101,34.8505699522045,0.296451719863572,250
1261.81188964844,40,15,1581,15,49,25,18.1672840118408,2,98,102,34.8693199521745,0.296451719863572,211
1202.79113769531,40,15,1595,24,49,24,18.2613391876221,5,97,103,34.9089032854444,0.296451719863572,206
1127.10827636719,45,15,1616,17,55,22,18.3706569671631,3,27,85,34.9484866187144,0.296451719863572,171
1396.44189453125,46,14,1266,13,58,19,16.3904876708984,3,14,105,34.4068199529147,0.294368386533572,149
1241.58117675781,48,14,1306,13,54,19,16.9118194580078,4,36,104,34.5109866194146,0.294368386533572,110
1241.58117675781,48,14,1306,13,54,19,16.9118194580078,4,36,104,34.5172366194046,0.294368386533572,106
1390.65710449219,49,14,1363,13,55,19,17.1378993988037,3,34,106,34.5693199526546,0.294368386533572,130
1305.99401855469,46,14,1381,13,54,19,17.3617973327637,2,22,103,34.6339032858846,0.294368386533572,126
1213.42309570312,47,14,1385,13,56,22,17.4950103759766,2,27,105,34.6630699525046,0.294368386533572,133
1256.69909667969,44,14,1456,14,54,21,17.6249160766602,9,24,95,34.7089032857645,0.294368386533572,143
1295.41540527344,48,14,1485,15,54,21,17.7272815704346,5,22,99,34.7380699523845,0.294368386533572,110
1341.72814941406,47,14,1501,15,54,21,17.7524833679199,4,16,99,34.7505699523645,0.294368386533572,146
1467.09887695312,47,14,1537,15,53,21,17.8225631713867,2,18,104,34.7609866190145,0.294368386533572,136
1408.13366699219,42,15,1530,17,54,23,17.9310245513916,2,64,101,34.7964032856245,0.294368386533572,218
1260.43041992188,40,14,1546,16,54,26,18.0865440368652,3,98,101,34.8443199522145,0.294368386533572,253
1260.43041992188,40,14,1546,16,54,26,18.0865440368652,3,98,101,34.8464032855445,0.294368386533572,262
1245.33508300781,40,15,1558,16,49,25,18.1897144317627,4,97,100,34.8776532854944,0.294368386533572,208
1202.79113769531,40,15,1595,24,49,24,18.2613391876221,5,97,103,34.9068199521144,0.294368386533572,207
1200.04602050781,50,13,1237,13,56,19,16.4243927001953,2,17,106,34.4172366195647,0.292285053203572,146
1230.29809570312,47,14,1313,10,54,19,16.8920955657959,4,19,105,34.5109866194146,0.292285053203572,103
1241.73608398438,47,14,1348,13,55,20,17.3545989990234,4,26,104,34.6318199525546,0.292285053203572,126
1250.67663574219,46,14,1382,13,54,20,17.3825054168701,3,15,102,34.6401532858746,0.292285053203572,111
1257.28955078125,45,14,1397,12,55,20,17.4123020172119,4,15,110,34.6505699525246,0.292285053203572,128
1250.10595703125,45,14,1399,12,55,21,17.4446067810059,3,17,112,34.6547366191846,0.292285053203572,136
1313.27429199219,48,15,1524,21,55,22,17.9688663482666,3,33,103,34.8109866189345,0.292285053203572,231
1313.27429199219,48,15,1524,21,55,22,17.9688663482666,3,33,103,34.8130699522645,0.292285053203572,256
1273.1953125,40,15,1585,19,48,25,18.185998916626,4,99,104,34.8776532854944,0.292285053203572,211
1273.1953125,40,15,1585,19,48,25,18.185998916626,4,99,104,34.8818199521544,0.292285053203572,208
1216.67260742188,40,15,1577,16,48,24,18.227201461792,2,98,102,34.8984866187944,0.292285053203572,193
1276.43249511719,48,13,1257,11,57,19,16.3745651245117,2,18,106,34.4068199529147,0.290201719873572,134
1351.67224121094,46,13,1310,12,54,19,16.5677490234375,5,5,100,34.4484866195147,0.290201719873572,107
1522.20129394531,46,13,1321,12,54,19,16.6782608032227,5,16,99,34.4755699528046,0.290201719873572,106
1256.91711425781,47,14,1276,12,55,19,16.7827091217041,1,17,103,34.4859866194546,0.290201719873572,114
1254.85327148438,48,14,1303,10,55,19,16.9245872497559,3,14,102,34.5214032860646,0.290201719873572,107
1427.48352050781,47,14,1351,14,55,20,17.0520687103271,4,16,102,34.5547366193446,0.290201719873572,103
1247.81140136719,47,14,1356,12,55,20,17.2863006591797,5,11,105,34.6172366192446,0.290201719873572,122
1257.28955078125,45,14,1397,12,55,20,17.4123020172119,4,15,110,34.6505699525246,0.290201719873572,133
1240.76770019531,44,15,1446,13,54,22,17.5909194946289,8,16,98,34.6964032857845,0.290201719873572,172
1430.25988769531,45,15,1535,18,53,22,17.8619079589844,1,93,101,34.7818199523145,0.290201719873572,199
1359.4560546875,45,15,1541,22,54,22,17.9164333343506,4,27,102,34.7943199522945,0.290201719873572,226
1278.86926269531,43,14,1571,19,53,23,18.1108531951904,2,55,100,34.8526532855345,0.290201719873572,234
1294.74145507812,41,14,1574,15,50,24,18.1389636993408,5,99,99,34.8609866188545,0.290201719873572,222
1132.73156738281,44,15,1643,17,55,23,18.3643550872803,6,18,101,34.9484866187144,0.290201719873572,184
1264.95361328125,46,13,1290,10,55,19,16.5355186462402,4,21,100,34.4401532861947,0.288118386543572,110
1351.67224121094,46,13,1310,12,54,19,16.5677490234375,5,5,100,34.4484866195147,0.288118386543572,108
1426.97521972656,46,14,1366,13,55,20,17.0163173675537,3,10,102,34.5443199526946,0.288118386543572,105
1357.1201171875,49,14,1328,12,55,19,17.0946884155273,6,17,102,34.5630699526646,0.288118386543572,104
1251.75732421875,49,14,1350,12,55,20,17.2245407104492,4,20,109,34.5964032859446,0.288118386543572,123
1220.18029785156,45,15,1406,13,54,21,17.568244934082,7,15,100,34.6880699524645,0.288118386543572,131
1305.72631835938,48,14,1475,15,54,21,17.6854629516602,2,16,98,34.7297366190645,0.288118386543572,112
1338.80554199219,48,14,1515,17,54,21,17.7119235992432,5,22,97,34.7359866190545,0.288118386543572,128
1417.78503417969,45,14,1535,13,54,20,17.74729347229,4,10,98,34.7443199523745,0.288118386543572,113
1561.79064941406,46,14,1552,13,54,21,17.8152847290039,4,14,105,34.7609866190145,0.288118386543572,129
1268.42419433594,44,14,1549,26,57,24,18.0534152984619,2,93,102,34.8380699522245,0.288118386543572,226
1278.86926269531,43,14,1571,19,53,23,18.1108531951904,2,55,100,34.8568199521945,0.288118386543572,218
1240.681640625,40,15,1568,24,48,25,18.2044296264648,3,100,101,34.8901532854744,0.288118386543572,194
1190.814453125,40,15,1627,17,49,25,18.3025989532471,4,98,100,34.9255699520844,0.288118386543572,208
1154.19702148438,42,15,1633,15,52,24,18.3455028533936,2,98,101,34.9359866187344,0.288118386543572,226
1351.67224121094,46,13,1310,12,54,19,16.5677490234375,5,5,100,34.4505699528447,0.286035053213572,109
1541.61938476562,46,13,1326,13,54,19,16.6341896057129,5,19,97,34.4672366194846,0.286035053213572,110
1287.82482910156,46,14,1311,10,54,20,16.9590015411377,3,9,102,34.5339032860446,0.286035053213572,98
1357.1201171875,49,14,1328,12,55,19,17.0946884155273,6,17,102,34.5609866193346,0.286035053213572,104
1357.1201171875,49,14,1328,12,55,19,17.0946884155273,6,17,102,34.5672366193246,0.286035053213572,109
1301.62536621094,50,14,1351,12,55,19,17.1283187866211,5,29,103,34.5734866193146,0.286035053213572,117
1281.97619628906,49,14,1325,12,55,20,17.1632671356201,3,25,105,34.5797366193046,0.286035053213572,129
1281.97619628906,49,14,1325,12,55,20,17.1632671356201,3,25,105,34.5839032859646,0.286035053213572,123
1247.81140136719,47,14,1356,12,55,20,17.2863006591797,5,11,105,34.6130699525846,0.286035053213572,117
1248.13452148438,47,14,1373,13,56,19,17.3198871612549,5,15,103,34.6214032859046,0.286035053213572,122
1250.67663574219,46,14,1382,13,54,20,17.3825054168701,3,15,102,34.6422366192046,0.286035053213572,139
1250.10595703125,45,14,1399,12,55,21,17.4446067810059,3,17,112,34.6547366191846,0.286035053213572,143
1229.68444824219,46,15,1404,13,55,22,17.5065021514893,3,22,102,34.6755699524845,0.286035053213572,156
1287.09057617188,46,14,1475,16,54,20,17.6325588226318,4,24,102,34.7172366190845,0.286035053213572,131
1297.65161132812,48,14,1502,14,54,21,17.6543636322021,2,33,100,34.7255699524045,0.286035053213572,120
1305.72631835938,48,14,1475,15,54,21,17.6854629516602,2,16,98,34.7297366190645,0.286035053213572,111
1313.27429199219,48,15,1524,21,55,22,17.9688663482666,3,33,103,34.8172366189245,0.286035053213572,130
1295.43469238281,46,15,1520,20,55,23,17.9962310791016,5,25,102,34.8214032855845,0.286035053213572,140
1295.43469238281,46,15,1520,20,55,23,17.9962310791016,5,25,102,34.8255699522445,0.286035053213572,131
1293.126953125,40,15,1581,16,49,25,18.1622180938721,3,98,101,34.8734866188344,0.286035053213572,197
1132.73156738281,44,15,1643,17,55,23,18.3643550872803,6,18,101,34.9443199520544,0.286035053213572,188
1223.0654296875,47,13,1234,11,55,20,16.3110446929932,2,20,105,34.3964032862647,0.283951719883572,143
1223.0654296875,47,13,1234,11,55,20,16.3110446929932,2,20,105,34.3984866195947,0.283951719883572,150
1286.35961914062,45,13,1281,10,54,19,16.5079708099365,4,14,100,34.4422366195247,0.283951719883572,115
1572.09240722656,44,14,1332,13,52,19,16.6559066772461,6,12,99,34.4734866194746,0.283951719883572,118
1259.65124511719,48,14,1328,8,54,19,16.904260635376,3,15,105,34.5234866193946,0.283951719883572,107
1274.64318847656,45,14,1331,7,55,20,16.9406223297119,2,18,107,34.5276532860546,0.283951719883572,103
1314.94641113281,47,14,1342,12,55,20,17.0456981658936,5,30,100,34.5589032860046,0.283951719883572,112
1211.1484375,48,14,1330,11,55,20,17.2466201782227,2,14,108,34.6089032859246,0.283951719883572,122
1320.30065917969,47,14,1501,13,54,21,17.6416149139404,3,20,99,34.7234866190745,0.283951719883572,121
1323.267578125,52,14,1530,18,55,21,17.9016075134277,5,15,103,34.7964032856245,0.283951719883572,144
1313.58972167969,52,14,1515,18,55,21,17.931360244751,5,15,101,34.8026532856145,0.283951719883572,132
1299.56958007812,52,14,1556,16,54,21,18.0222454071045,3,16,102,34.8297366189045,0.283951719883572,130
1320.28125,40,15,1585,15,48,25,18.1592178344727,1,99,99,34.8734866188344,0.283951719883572,191
1305.55065917969,40,15,1596,15,49,25,18.1819400787354,3,94,103,34.8818199521544,0.283951719883572,209
1159.38220214844,41,14,1639,14,51,24,18.3373260498047,4,99,101,34.9401532853944,0.283951719883572,224
1243.87670898438,49,14,1288,12,55,19,16.7974281311035,7,13,102,34.5005699527646,0.281868386553572,121
1314.94641113281,47,14,1342,12,55,20,17.0456981658936,5,30,100,34.5547366193446,0.281868386553572,103
1253.91003417969,47,14,1342,12,55,20,17.14577293396,4,15,105,34.5839032859646,0.281868386553572,124
1320.30065917969,47,14,1501,13,54,21,17.6416149139404,3,20,99,34.7193199524145,0.281868386553572,122
1381.93005371094,50,14,1517,17,55,22,17.8441410064697,5,16,101,34.7839032856445,0.281868386553572,128
1311.01916503906,52,14,1544,17,54,21,17.9634590148926,4,14,99,34.8109866189345,0.281868386553572,129
1320.28125,40,15,1585,15,48,25,18.1592178344727,1,99,99,34.8755699521644,0.281868386553572,194
1305.55065917969,40,15,1596,15,49,25,18.1819400787354,3,94,103,34.8776532854944,0.281868386553572,212
1191.59875488281,41,15,1629,14,50,24,18.2937335968018,3,98,98,34.9214032854244,0.281868386553572,224
1135.28308105469,41,15,1612,16,51,24,18.3553028106689,3,70,93,34.9443199520544,0.281868386553572,219
1132.47741699219,44,15,1625,22,55,22,18.3791656494141,13,14,80,34.9589032853644,0.281868386553572,233
1243.87670898438,49,14,1288,12,55,19,16.7974281311035,7,13,102,34.5005699527646,0.279785053223572,115
1314.94641113281,47,14,1342,12,55,20,17.0456981658936,5,30,100,34.5547366193446,0.279785053223572,102
1233.72009277344,48,14,1341,10,56,20,17.211612701416,4,26,106,34.6005699526046,0.279785053223572,120
1201.72338867188,48,14,1334,12,55,20,17.2789421081543,2,15,107,34.6109866192546,0.279785053223572,121
1204.19201660156,48,14,1357,13,55,20,17.3435077667236,5,22,103,34.6318199525546,0.279785053223572,133
1204.19201660156,48,14,1357,13,55,20,17.3435077667236,5,22,103,34.6339032858846,0.279785053223572,139
1252.08374023438,45,14,1415,11,54,21,17.5183925628662,6,14,104,34.6839032858045,0.279785053223572,141
1290.34143066406,46,15,1478,14,54,21,17.6231422424316,2,16,100,34.7172366190845,0.279785053223572,130
1476.60693359375,43,14,1548,14,56,20,17.7380504608154,2,3,100,34.7443199523745,0.279785053223572,112
1486.86010742188,48,14,1522,18,56,21,17.8227996826172,4,18,97,34.7693199523345,0.279785053223572,170
1486.86010742188,48,14,1522,18,56,21,17.8227996826172,4,18,97,34.7755699523245,0.279785053223572,132
1338.05200195312,50,14,1513,17,55,21,17.8720436096191,4,28,102,34.7880699523045,0.279785053223572,132
1313.58972167969,52,14,1515,18,55,21,17.931360244751,5,15,101,34.8089032856045,0.279785053223572,135
1309.5830078125,51,14,1546,17,54,21,17.9935626983643,4,54,103,34.8234866189145,0.279785053223572,135
1290.45593261719,44,14,1579,22,51,23,18.1067676544189,4,75,99,34.8526532855345,0.279785053223572,219
1311.79187011719,42,15,1608,15,49,24,18.1359958648682,3,98,103,34.8609866188545,0.279785053223572,218
1311.79187011719,42,15,1608,15,49,24,18.1359958648682,3,98,103,34.8630699521845,0.279785053223572,216
1214.13842773438,39,15,1613,21,49,24,18.2473297119141,4,98,98,34.9047366187844,0.279785053223572,216
1395.77966308594,47,13,1296,11,53,18,16.540060043335,2,11,97,34.4505699528447,0.277701719893572,116
1259.65124511719,48,14,1328,8,54,19,16.904260635376,3,15,105,34.5193199527346,0.277701719893572,106
1334.34692382812,45,14,1349,9,55,20,17.0072212219238,5,21,103,34.5505699526846,0.277701719893572,106
1253.61901855469,47,14,1366,11,55,20,17.1764430999756,1,26,109,34.5880699526246,0.277701719893572,117
1233.72009277344,48,14,1341,10,56,20,17.211612701416,4,26,106,34.6005699526046,0.277701719893572,124
1356.14221191406,48,14,1500,15,53,21,17.6678447723389,6,30,98,34.7339032857245,0.277701719893572,122
1305.55065917969,40,15,1596,15,49,25,18.1819400787354,3,94,103,34.8839032854844,0.277701719893572,200
1191.59875488281,41,15,1629,14,50,24,18.2937335968018,3,98,98,34.9234866187544,0.277701719893572,228
1293.59228515625,47,14,1317,11,55,19,16.8087463378906,4,13,106,34.5068199527546,0.275618386563572,107
1281.86145019531,48,14,1294,9,54,20,16.8516674041748,0,30,101,34.5130699527446,0.275618386563572,112
1234.42565917969,46,14,1342,10,55,20,17.1340618133545,4,23,105,34.5776532859746,0.275618386563572,112
1213.83459472656,47,14,1319,13,55,20,17.2000274658203,3,18,106,34.5984866192746,0.275618386563572,125
1223.15344238281,48,14,1333,11,55,20,17.2579708099365,4,16,107,34.6151532859146,0.275618386563572,131
1253.71105957031,47,14,1415,12,54,22,17.4752178192139,3,13,103,34.6755699524845,0.275618386563572,134
1293.98803710938,45,15,1457,14,54,21,17.5256748199463,5,22,102,34.6859866191345,0.275618386563572,128
1289.76989746094,46,15,1447,14,54,21,17.5877475738525,2,20,102,34.7026532857745,0.275618386563572,163
1325.98950195312,48,14,1490,14,53,21,17.6347751617432,8,16,97,34.7193199524145,0.275618386563572,170
1409.42358398438,50,14,1529,15,54,21,17.6898517608643,4,34,103,34.7380699523845,0.275618386563572,138
1294.23266601562,40,15,1592,16,48,25,18.1234569549561,5,98,97,34.8609866188545,0.275618386563572,215
1319.27099609375,39,15,1593,22,47,25,18.1774997711182,4,98,104,34.8797366188244,0.275618386563572,201
1181.09924316406,40,14,1604,15,50,24,18.2793006896973,5,98,99,34.9234866187544,0.275618386563572,230
1313.56201171875,46,13,1298,9,54,19,16.4828720092773,3,11,99,34.4422366195247,0.273535053233572,107
1648.09973144531,46,13,1362,12,53,18,16.5797328948975,4,19,101,34.4651532861546,0.273535053233572,111
1281.86145019531,48,14,1294,9,54,20,16.8516674041748,0,30,101,34.5109866194146,0.273535053233572,109
1283.83117675781,47,14,1304,9,54,20,16.8873653411865,5,21,100,34.5255699527246,0.273535053233572,106
1289.76989746094,46,15,1447,14,54,21,17.5877475738525,2,20,102,34.7068199524345,0.273535053233572,163
1424.97265625,50,14,1524,15,55,20,17.8085098266602,5,11,100,34.7734866189945,0.273535053233572,120
1294.23266601562,40,15,1592,16,48,25,18.1234569549561,5,98,97,34.8609866188545,0.273535053233572,205
1318.34155273438,40,15,1611,20,48,25,18.1536655426025,3,97,100,34.8734866188344,0.273535053233572,214
1170.61157226562,49,13,1243,10,55,18,16.3741569519043,0,15,104,34.4130699529047,0.271451719903572,151
1170.61157226562,49,13,1243,10,55,18,16.3741569519043,0,15,104,34.4172366195647,0.271451719903572,140
1648.09973144531,46,13,1362,12,53,18,16.5797328948975,4,19,101,34.4672366194846,0.271451719903572,108
