"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","terrain_slope","wet_index","X","Y","mg"
2032.35412597656,39,16,2506,40,57,26,12,93,34.7255699524045,0.946451718823563,284
1679.63818359375,26,19,2709,50,51,34,8,83,34.5234866193946,0.944368385493563,375
1735.87072753906,28,18,2745,50,51,33,7,86,34.5464032860246,0.944368385493563,361
1759.45471191406,26,18,2786,43,52,34,7,82,34.5526532860146,0.944368385493563,357
2121.14233398438,33,17,2735,34,55,29,9,93,34.6839032858045,0.944368385493563,333
2056.83349609375,35,17,2575,31,54,29,11,96,34.7047366191045,0.944368385493563,283
2056.30346679688,39,16,2479,36,58,26,15,96,34.7276532857345,0.944368385493563,304
1703.96496582031,29,19,2710,39,55,32,7,81,34.5380699527046,0.942285052163563,374
1816.17053222656,31,18,2564,45,51,32,8,87,34.6193199525746,0.942285052163563,340
1728.67858886719,29,18,2726,44,52,34,19,83,34.5859866192946,0.940201718833563,305
1844.06384277344,31,18,2673,47,51,32,24,82,34.6151532859146,0.938118385503563,320
2079.4560546875,31,18,2741,49,52,31,5,80,34.6484866191946,0.938118385503563,298
2081.12133789062,33,17,2632,38,52,30,21,81,34.6734866191546,0.938118385503563,321
2070.74096679688,36,17,2541,39,52,29,8,79,34.6880699524645,0.938118385503563,262
2042.88256835938,37,16,2472,34,56,27,16,91,34.7130699524245,0.938118385503563,270
1729.80090332031,28,19,2640,44,53,33,15,88,34.5151532860746,0.936035052173563,376
1686.92175292969,28,19,2607,45,51,34,16,82,34.5630699526646,0.936035052173563,319
1686.92175292969,28,19,2607,45,51,34,16,82,34.5651532859946,0.936035052173563,315
1852.63159179688,30,18,2732,44,51,32,18,77,34.5984866192746,0.936035052173563,312
1844.06384277344,31,18,2673,47,51,32,24,82,34.6151532859146,0.936035052173563,318
2065.41870117188,31,18,2727,51,52,30,13,82,34.6651532858346,0.936035052173563,301
2090.70703125,35,16,2671,34,53,29,21,80,34.6776532858146,0.936035052173563,310
2052.89672851562,36,17,2468,42,52,30,17,88,34.6943199524545,0.936035052173563,260
2022.1640625,38,17,2429,30,58,27,7,93,34.7193199524145,0.936035052173563,267
1592.73022460938,28,19,2467,45,53,33,34,90,34.4776532861346,0.933951718843563,379
1752.74780273438,30,18,2658,38,54,32,10,83,34.5359866193746,0.933951718843563,355
1752.74780273438,30,18,2658,38,54,32,10,83,34.5380699527046,0.933951718843563,352
1742.14172363281,30,18,2623,36,54,33,11,85,34.5589032860046,0.933951718843563,371
1677.70751953125,29,19,2586,34,54,34,9,85,34.5609866193346,0.933951718843563,351
1650.60522460938,29,18,2560,46,52,34,27,83,34.5714032859846,0.933951718843563,320
1780.56945800781,31,18,2581,47,53,33,24,85,34.6130699525846,0.933951718843563,316
2047.02600097656,32,18,2686,43,52,30,11,75,34.6359866192146,0.933951718843563,294
1976.64636230469,35,17,2512,39,54,31,26,78,34.6734866191546,0.933951718843563,316
1709.50915527344,31,19,2592,43,51,32,6,90,34.5005699527646,0.931868385513563,346
1718.76635742188,29,18,2618,37,54,33,19,87,34.5109866194146,0.931868385513563,373
1651.00122070312,30,18,2549,45,52,32,30,85,34.5297366193846,0.931868385513563,398
1677.70751953125,29,19,2586,34,54,34,9,85,34.5672366193246,0.931868385513563,330
1763.97216796875,30,18,2598,39,51,33,10,87,34.5901532859546,0.931868385513563,309
1780.56945800781,31,18,2581,47,53,33,24,85,34.6109866192546,0.931868385513563,303
2067.41088867188,33,18,2647,46,53,30,14,79,34.6443199525346,0.931868385513563,301
2035.94482421875,33,18,2619,48,53,30,15,86,34.6589032858446,0.931868385513563,289
2047.7568359375,39,16,2441,35,58,26,6,95,34.7151532857545,0.931868385513563,269
2030.40795898438,40,16,2413,30,57,25,9,95,34.7214032857445,0.931868385513563,292
2013.12390136719,43,16,2336,36,59,24,11,87,34.7505699523645,0.931868385513563,481
1762.44250488281,29,19,2581,38,51,32,8,90,34.5068199527546,0.929785052183563,366
2035.94482421875,33,18,2619,48,53,30,15,86,34.6526532858546,0.929785052183563,305
2016.666015625,42,16,2359,32,57,24,19,88,34.7380699523845,0.929785052183563,453
1592.73022460938,28,19,2467,45,53,33,34,90,34.4797366194646,0.927701718853563,397
1628.84973144531,30,19,2536,46,51,32,20,91,34.4880699527846,0.927701718853563,375
1628.84973144531,30,19,2536,46,51,32,20,91,34.4922366194446,0.927701718853563,391
1852.03430175781,31,18,2638,43,54,33,12,87,34.5984866192746,0.927701718853563,286
1789.95434570312,32,18,2611,46,52,32,29,86,34.6214032859046,0.927701718853563,294
1936.64123535156,31,18,2755,46,53,31,25,79,34.6276532858946,0.927701718853563,296
1986.30163574219,33,18,2623,48,52,30,23,84,34.6651532858346,0.927701718853563,306
1685.54260253906,30,18,2484,34,55,32,10,86,34.5172366194046,0.925618385523563,371
1616.55297851562,30,18,2404,37,53,31,25,81,34.5214032860646,0.925618385523563,376
1827.25073242188,30,18,2543,33,54,33,7,85,34.5443199526946,0.925618385523563,325
1983.93286132812,42,16,2268,38,59,24,11,90,34.7359866190545,0.925618385523563,425
1983.93286132812,42,16,2268,38,59,24,11,90,34.7380699523845,0.925618385523563,455
1988.40844726562,42,16,2308,32,60,24,10,94,34.7568199523545,0.925618385523563,417
1732.05310058594,30,18,2550,31,52,32,8,92,34.4943199527746,0.923535052193563,382
1802.07543945312,31,18,2601,44,53,33,16,88,34.5880699526246,0.923535052193563,295
1908.052734375,31,18,2631,44,52,31,9,78,34.6297366192246,0.923535052193563,299
1836.89855957031,36,16,2441,50,54,30,18,81,34.6755699524846,0.923535052193563,300
1908.40869140625,36,16,2447,48,52,29,7,82,34.6818199524745,0.923535052193563,272
2044.96594238281,41,16,2428,28,55,24,14,98,34.7234866190745,0.923535052193563,329
1732.05310058594,30,18,2550,31,52,32,8,92,34.4964032861046,0.921451718863563,379
1754.67041015625,31,18,2509,38,52,32,10,89,34.5068199527546,0.921451718863563,390
1616.55297851562,30,18,2404,37,53,31,25,81,34.5214032860646,0.921451718863563,385
1715.17785644531,31,18,2594,31,54,33,10,90,34.5797366193046,0.921451718863563,271
1751.89489746094,31,18,2446,45,51,33,16,85,34.6130699525846,0.921451718863563,350
2024.74523925781,32,18,2607,36,52,31,5,76,34.6422366192046,0.921451718863563,301
1973.79943847656,36,17,2436,40,54,29,13,84,34.6901532857945,0.921451718863563,296
2044.96594238281,41,16,2428,28,55,24,14,98,34.7234866190745,0.921451718863563,317
1970.85205078125,42,16,2147,36,61,24,10,90,34.7880699523045,0.921451718863563,452
1591.43603515625,29,18,2346,44,52,32,25,86,34.4714032861446,0.919368385533563,403
1685.54260253906,30,18,2484,34,55,32,10,86,34.5130699527446,0.919368385533563,384
1751.89489746094,31,18,2446,45,51,33,16,85,34.6172366192446,0.919368385533563,338
1977.18627929688,34,16,2586,48,53,29,26,77,34.6589032858446,0.919368385533563,317
1908.40869140625,36,16,2447,48,52,29,7,82,34.6797366191445,0.919368385533563,280
2021.78112792969,40,16,2373,32,61,24,12,94,34.7318199523945,0.919368385533563,387
1881.90051269531,32,18,2558,37,56,32,8,89,34.5422366193646,0.917285052203563,304
1869.97827148438,31,18,2479,35,53,32,16,87,34.5484866193546,0.917285052203563,329
1736.23828125,32,18,2551,34,54,31,13,90,34.5839032859646,0.917285052203563,265
1828.02526855469,33,17,2486,41,51,31,13,83,34.6068199525946,0.917285052203563,310
1733.94860839844,32,17,2416,33,52,31,6,82,34.6151532859146,0.917285052203563,342
1733.63220214844,32,17,2499,32,54,30,8,80,34.6214032859046,0.917285052203563,302
1856.31530761719,32,17,2512,40,53,29,18,78,34.6276532858946,0.917285052203563,290
1915.05932617188,38,16,2433,28,54,27,19,83,34.6922366191245,0.917285052203563,284
2036.65686035156,41,15,2397,28,57,24,16,86,34.7214032857445,0.917285052203563,308
1985.80627441406,41,17,2282,33,61,23,4,93,34.7672366190045,0.917285052203563,494
1965.69580078125,41,17,2221,28,60,25,6,85,34.7776532856545,0.917285052203563,435
1698.04284667969,31,18,2474,33,53,31,5,92,34.4880699527846,0.915201718873563,375
1869.97827148438,31,18,2479,35,53,32,16,87,34.5484866193546,0.915201718873563,335
1736.23828125,32,18,2551,34,54,31,13,90,34.5797366193046,0.915201718873563,291
1918.302734375,39,15,2389,26,54,25,7,80,34.6964032857845,0.915201718873563,313
2003.17517089844,41,16,2369,38,58,24,16,86,34.7297366190645,0.915201718873563,388
1985.80627441406,41,17,2282,33,61,23,4,93,34.7672366190045,0.915201718873563,433
1943.66174316406,43,16,2081,33,61,24,14,89,34.7943199522945,0.915201718873563,411
1943.66174316406,43,16,2081,33,61,24,14,89,34.7964032856245,0.915201718873563,436
1698.04284667969,31,18,2474,33,53,31,5,92,34.4901532861146,0.913118385543563,365
1754.21618652344,31,18,2488,33,55,31,14,92,34.5005699527646,0.913118385543563,345
1616.19409179688,30,18,2377,39,52,32,33,80,34.5193199527346,0.913118385543563,372
1869.97827148438,31,18,2479,35,53,32,16,87,34.5464032860246,0.913118385543563,342
1689.89050292969,31,18,2475,30,54,32,8,88,34.5693199526546,0.913118385543563,265
1813.06604003906,38,16,2357,37,55,28,14,85,34.6651532858346,0.913118385543563,328
1892.58544921875,42,16,2201,39,59,24,21,87,34.7505699523645,0.913118385543563,513
1698.04284667969,31,18,2474,33,53,31,5,92,34.4901532861146,0.911035052213563,369
1754.21618652344,31,18,2488,33,55,31,14,92,34.4964032861046,0.911035052213563,380
1867.75305175781,33,17,2597,37,52,31,24,82,34.6005699526046,0.911035052213563,299
1733.94860839844,32,17,2416,33,52,31,6,82,34.6130699525846,0.911035052213563,339
1988.18737792969,33,17,2572,36,52,29,18,76,34.6380699525446,0.911035052213563,283
1813.06604003906,38,16,2357,37,55,28,14,85,34.6609866191746,0.911035052213563,332
1852.32885742188,37,16,2466,35,55,28,6,94,34.6776532858146,0.911035052213563,324
2036.65686035156,41,15,2397,28,57,24,16,86,34.7193199524145,0.911035052213563,361
1943.66174316406,43,16,2081,33,61,24,14,89,34.7984866189545,0.911035052213563,418
1660.37707519531,31,18,2379,34,53,31,16,95,34.4839032861246,0.908951718883563,378
1621.69372558594,31,18,2462,33,53,32,13,81,34.5214032860646,0.908951718883563,377
1806.23522949219,32,18,2529,36,55,32,7,85,34.5276532860546,0.908951718883563,374
1926.45263671875,33,18,2543,33,55,33,12,87,34.5401532860346,0.908951718883563,341
1834.63891601562,32,17,2477,35,56,32,3,94,34.5526532860146,0.908951718883563,291
1789.05688476562,40,16,2338,37,55,26,19,87,34.6714032858246,0.908951718883563,329
1688.40380859375,30,18,2392,30,53,32,16,88,34.5047366194246,0.906868385553563,377
1621.69372558594,31,18,2462,33,53,32,13,81,34.5234866193946,0.906868385553563,393
1738.29504394531,35,17,2465,32,53,29,7,90,34.5776532859746,0.906868385553563,284
1738.29504394531,35,17,2465,32,53,29,7,90,34.5818199526346,0.906868385553563,294
1801.50598144531,35,17,2423,33,52,29,14,88,34.5859866192946,0.906868385553563,280
1701.79541015625,34,16,2400,32,54,29,18,82,34.6214032859046,0.906868385553563,300
1795.32800292969,34,16,2442,29,54,29,4,80,34.6297366192246,0.906868385553563,277
1795.32800292969,34,16,2442,29,54,29,4,80,34.6339032858846,0.906868385553563,311
1828.21423339844,40,16,2451,28,53,25,12,84,34.6776532858146,0.906868385553563,323
1854.23950195312,40,16,2357,25,54,25,14,83,34.6922366191245,0.906868385553563,369
1841.95581054688,40,15,2288,25,52,24,23,84,34.6943199524545,0.906868385553563,376
1905.76879882812,40,15,2341,24,54,25,16,84,34.7026532857745,0.906868385553563,373
1870.65185546875,42,16,2252,33,61,23,18,84,34.7568199523545,0.906868385553563,485
1478.92175292969,31,18,2265,36,53,31,25,89,34.4630699528247,0.904785052223563,405
1579.15466308594,31,18,2360,28,52,32,38,78,34.5130699527446,0.904785052223563,366
1579.15466308594,31,18,2360,28,52,32,38,78,34.5151532860746,0.904785052223563,366
1806.23522949219,32,18,2529,36,55,32,7,85,34.5276532860546,0.904785052223563,384
1909.52258300781,32,18,2446,33,55,32,11,85,34.5443199526946,0.904785052223563,342
1738.29504394531,35,17,2465,32,53,29,7,90,34.5839032859646,0.904785052223563,291
1701.79541015625,34,16,2400,32,54,29,18,82,34.6193199525746,0.904785052223563,308
1701.79541015625,34,16,2400,32,54,29,18,82,34.6234866192346,0.904785052223563,283
1795.32800292969,34,16,2442,29,54,29,4,80,34.6276532858946,0.904785052223563,278
1841.95581054688,40,15,2288,25,52,24,23,84,34.7005699524445,0.904785052223563,361
1987.44787597656,40,15,2371,28,56,25,12,85,34.7151532857545,0.904785052223563,356
1960.65002441406,40,16,2223,50,60,23,18,79,34.7297366190645,0.904785052223563,524
1870.65185546875,42,16,2252,33,61,23,18,84,34.7589032856845,0.904785052223563,498
1473.81640625,0,0,2252,35,54,0,7,90,34.4589032861647,0.902701718893563,404
1579.15466308594,31,18,2360,28,52,32,38,78,34.5151532860746,0.902701718893563,363
1621.69372558594,31,18,2462,33,53,32,13,81,34.5234866193946,0.902701718893563,381
1801.50598144531,35,17,2423,33,52,29,14,88,34.5880699526246,0.902701718893563,302
1817.95190429688,35,16,2450,32,53,28,17,85,34.6047366192646,0.902701718893563,317
1795.32800292969,34,16,2442,29,54,29,4,80,34.6339032858846,0.902701718893563,311
1978.35327148438,36,16,2478,35,59,28,11,90,34.6568199525146,0.902701718893563,331
1854.23950195312,40,16,2357,25,54,25,14,83,34.6859866191345,0.902701718893563,333
1987.44787597656,40,15,2371,28,56,25,12,85,34.7151532857545,0.902701718893563,360
1923.25805664062,42,17,2137,35,60,26,15,81,34.7776532856545,0.902701718893563,527
1714.01989746094,32,18,2402,31,53,31,4,98,34.4797366194646,0.900618385563563,348
1554.607421875,31,18,2222,25,53,32,15,85,34.5151532860746,0.900618385563563,359
1784.47961425781,35,18,2413,31,60,29,11,93,34.5630699526646,0.900618385563563,325
1799.5810546875,37,17,2357,34,58,27,7,90,34.5859866192946,0.900618385563563,297
1687.73510742188,38,16,2348,32,55,26,14,84,34.6255699525646,0.900618385563563,291
1845.21557617188,36,16,2405,30,55,28,18,79,34.6380699525446,0.900618385563563,313
1942.10168457031,37,16,2354,36,59,26,17,83,34.6672366191646,0.900618385563563,343
1768.55505371094,41,15,2341,23,55,24,19,79,34.6880699524645,0.900618385563563,350
1799.59521484375,41,15,2195,24,53,24,12,85,34.6943199524545,0.900618385563563,362
1953.31298828125,40,16,2218,40,59,24,14,78,34.7255699524045,0.900618385563563,472
1780.22314453125,32,18,2438,34,53,32,14,94,34.4880699527846,0.898535052233563,363
1688.39868164062,31,18,2332,30,53,32,24,88,34.5089032860846,0.898535052233563,363
1920.07873535156,34,18,2449,35,58,30,8,85,34.5505699526846,0.898535052233563,382
1784.47961425781,35,18,2413,31,60,29,11,93,34.5672366193246,0.898535052233563,348
1730.37097167969,36,17,2384,30,58,29,13,90,34.5734866193146,0.898535052233563,352
1799.5810546875,37,17,2357,34,58,27,7,90,34.5922366192846,0.898535052233563,316
1829.81372070312,40,16,2222,26,54,25,18,88,34.6693199524946,0.898535052233563,353
1511.92565917969,32,18,2377,36,52,31,14,84,34.4672366194847,0.896451718903563,369
1636.27233886719,31,18,2412,31,54,32,3,82,34.5214032860646,0.896451718903563,384
1636.27233886719,31,18,2412,31,54,32,3,82,34.5234866193946,0.896451718903563,367
1920.07873535156,34,18,2449,35,58,30,8,85,34.5505699526846,0.896451718903563,403
1730.37097167969,36,17,2384,30,58,29,13,90,34.5755699526446,0.896451718903563,348
1840.5517578125,39,17,2335,34,58,26,4,87,34.6047366192646,0.896451718903563,332
1733.87036132812,37,16,2402,33,55,27,7,83,34.6297366192246,0.896451718903563,309
1942.10168457031,37,16,2354,36,59,26,17,83,34.6672366191646,0.896451718903563,351
1799.59521484375,41,15,2195,24,53,24,12,85,34.6964032857845,0.896451718903563,386
1955.12414550781,40,15,2257,30,59,24,14,77,34.7151532857545,0.896451718903563,431
1931.62817382812,42,16,2215,41,60,24,15,82,34.7276532857345,0.896451718903563,451
1931.62817382812,42,16,2215,41,60,24,15,82,34.7318199523945,0.896451718903563,472
1845.21557617188,36,16,2405,30,55,28,18,79,34.6359866192146,0.894368385573563,311
1768.55505371094,41,15,2341,23,55,24,19,79,34.6901532857945,0.894368385573563,400
1901.38037109375,43,16,2191,33,60,23,20,82,34.7630699523445,0.894368385573563,428
1778.1923828125,36,17,2379,38,58,28,13,95,34.5672366193246,0.892285052243563,404
1739.87097167969,42,16,2199,27,54,24,15,87,34.6797366191445,0.892285052243563,379
1696.66442871094,42,16,2170,26,54,24,17,86,34.6859866191345,0.892285052243563,360
1887.27905273438,42,15,2258,28,55,24,7,86,34.7068199524345,0.892285052243563,382
1895.74072265625,42,17,2122,39,61,24,8,89,34.7401532857145,0.892285052243563,446
1844.97119140625,44,17,2121,29,61,23,10,91,34.7464032857045,0.892285052243563,415
1844.97119140625,44,17,2121,29,61,23,10,91,34.7505699523645,0.892285052243563,424
1892.5517578125,43,16,2098,31,60,21,4,89,34.7734866189945,0.892285052243563,426
1688.65844726562,35,18,2362,34,53,29,12,95,34.4734866194746,0.890201718913563,350
1877.83276367188,35,18,2449,40,57,29,4,83,34.5339032860446,0.890201718913563,368
1893.87072753906,39,17,2417,32,57,26,10,94,34.5943199526146,0.890201718913563,327
1780.28454589844,38,16,2308,29,55,26,16,83,34.6401532858746,0.890201718913563,353
1887.27905273438,42,15,2258,28,55,24,7,86,34.7068199524345,0.890201718913563,366
1833.96484375,44,15,2047,42,60,22,7,92,34.7547366190245,0.890201718913563,424
1570.2314453125,34,18,2353,35,55,29,12,83,34.4630699528247,0.888118385583563,426
1805.91748046875,33,18,2403,33,53,31,7,97,34.4922366194446,0.888118385583563,312
1896.05773925781,34,18,2367,41,59,29,15,86,34.5505699526846,0.888118385583563,425
1778.1923828125,36,17,2379,38,58,28,13,95,34.5609866193346,0.888118385583563,421
1692.35205078125,39,16,2350,29,54,25,10,84,34.6276532858946,0.888118385583563,330
1780.28454589844,38,16,2308,29,55,26,16,83,34.6422366192046,0.888118385583563,347
2016.48889160156,38,16,2343,31,55,27,6,93,34.6589032858446,0.888118385583563,331
1696.66442871094,42,16,2170,26,54,24,17,86,34.6880699524645,0.888118385583563,356
1887.27905273438,42,15,2258,28,55,24,7,86,34.7026532857745,0.888118385583563,358
1887.27905273438,42,15,2258,28,55,24,7,86,34.7089032857645,0.888118385583563,361
1927.71154785156,42,16,2214,27,57,24,9,82,34.7151532857545,0.888118385583563,381
1927.71154785156,42,16,2214,27,57,24,9,82,34.7172366190845,0.888118385583563,383
1924.89416503906,42,17,2199,34,60,23,9,90,34.7297366190645,0.888118385583563,395
1844.97119140625,44,17,2121,29,61,23,10,91,34.7505699523645,0.888118385583563,418
1850.02331542969,43,16,2027,30,61,22,8,88,34.7839032856445,0.888118385583563,417
1688.65844726562,35,18,2362,34,53,29,12,95,34.4734866194746,0.886035052253563,358
1881.42639160156,41,17,2383,35,57,25,12,93,34.6089032859246,0.886035052253563,388
1692.35205078125,39,16,2350,29,54,25,10,84,34.6276532858946,0.886035052253563,332
1780.28454589844,38,16,2308,29,55,26,16,83,34.6359866192146,0.886035052253563,335
1895.74072265625,42,17,2122,39,61,24,8,89,34.7401532857145,0.886035052253563,429
1878.64147949219,44,15,2130,33,60,22,9,91,34.7672366190045,0.886035052253563,404
1870.19934082031,33,18,2330,37,55,32,10,94,34.4984866194346,0.883951718923563,326
1803.619140625,37,17,2297,41,58,28,10,91,34.5589032860046,0.883951718923563,423
1815.13659667969,42,17,2314,35,58,26,16,94,34.5859866192946,0.883951718923563,349
1757.69702148438,39,16,2267,30,55,25,6,85,34.6380699525446,0.883951718923563,346
1757.69702148438,39,16,2267,30,55,25,6,85,34.6401532858746,0.883951718923563,362
1852.38635253906,44,15,2190,23,55,23,12,88,34.7047366191045,0.883951718923563,330
1913.92260742188,43,17,2144,36,61,23,6,87,34.7276532857345,0.883951718923563,420
1844.41857910156,44,15,2071,26,59,22,6,92,34.7609866190145,0.883951718923563,414
1697.52893066406,36,18,2314,31,54,28,16,90,34.4714032861446,0.881868385593563,277
1750.65124511719,35,18,2355,32,53,29,6,94,34.4818199527946,0.881868385593563,282
1870.19934082031,33,18,2330,37,55,32,10,94,34.5005699527646,0.881868385593563,345
1619.57458496094,34,17,2176,32,54,29,3,85,34.5130699527446,0.881868385593563,396
