"annual_precip","clay","occ","ph20","tree_cover","X","Y","k"
1757.47351074219,44,36,53,29,36.6880474334284,-1.15355546594833,580
1757.47351074219,44,36,53,29,36.6922140644427,-1.15355546594833,496
1735.37841796875,43,40,54,60,36.6963806954571,-1.15355546594833,503
1627.84545898438,48,36,55,39,36.7255471125576,-1.15355546594833,514
1673.07580566406,49,31,56,17,36.7359636900935,-1.15355546594833,484
1673.07580566406,49,31,56,17,36.742213636615,-1.15355546594833,486
1747.97961425781,48,27,57,35,36.7463802676294,-1.15355546594833,490
1711.46069335938,49,31,56,14,36.8317962034237,-1.15355546594833,563
1696.66467285156,48,30,58,23,36.835962834438,-1.15355546594833,571
1645.294921875,49,28,58,11,36.858879305017,-1.15355546594833,505
1549.5859375,48,26,56,15,36.8713791980601,-1.15355546594833,530
1514.02416992188,48,27,57,13,36.8776291445816,-1.15355546594833,478
1399.89868164062,43,19,64,8,36.9255454012467,-1.15355546594833,496
1401.40954589844,43,18,74,1,36.9380452942898,-1.15355546594833,569
1371.81762695312,43,15,74,6,36.9651283958831,-1.15355546594833,497
1288.4296875,44,15,76,0,37.03387780762,-1.15355546594833,558
1175.63049316406,43,10,72,1,37.0734608022564,-1.15355546594833,551
1178.92333984375,45,11,72,4,37.1026272193569,-1.15355546594833,450
1144.47570800781,45,10,72,6,37.1151271123999,-1.15355546594833,466
1047.38146972656,43,9,72,5,37.1297103209502,-1.15355546594833,521
1068.77575683594,39,11,67,1,37.1672100000794,-1.15355546594833,465
961.085205078125,39,10,68,0,37.1797098931225,-1.15355546594833,526
672.700622558594,37,12,69,3,36.5380487169115,-1.15563881998481,829
704.235229492188,38,14,68,0,36.5588818719833,-1.15563881998481,744
994.308166503906,43,15,67,1,36.5797150270551,-1.15563881998481,711
1320.76184082031,48,22,61,24,36.6213813371987,-1.15563881998481,692
1410.97277832031,46,20,58,13,36.6338812302417,-1.15563881998481,562
1767.46276855469,42,29,58,18,36.6505477542992,-1.15563881998481,581
1774.48095703125,44,28,55,37,36.6776308558925,-1.15563881998481,579
1774.48095703125,44,28,55,37,36.683880802414,-1.15563881998481,555
1735.37841796875,43,40,54,60,36.7005473264714,-1.15563881998481,475
1783.00207519531,51,33,56,6,36.7692967382083,-1.15563881998481,543
1757.63940429688,51,34,59,13,36.7838799467586,-1.15563881998481,518
1722.87902832031,52,34,57,52,36.7922132087873,-1.15563881998481,506
1701.18823242188,51,34,57,30,36.7984631553088,-1.15563881998481,493
1701.18823242188,51,34,57,30,36.800546470816,-1.15563881998481,497
1716.89758300781,48,31,58,18,36.8109630483519,-1.15563881998481,472
1696.66467285156,48,30,58,23,36.835962834438,-1.15563881998481,551
1645.294921875,49,28,58,11,36.8547126740026,-1.15563881998481,531
1598.0634765625,49,29,57,26,36.8672125670457,-1.15563881998481,479
1446.06982421875,49,22,63,12,36.9026289306677,-1.15563881998481,460
1416.07360839844,44,23,65,6,36.9130455082036,-1.15563881998481,487
1399.89868164062,43,19,64,8,36.9234620857395,-1.15563881998481,534
1399.89868164062,43,19,64,8,36.9255454012467,-1.15563881998481,522
1401.63439941406,42,16,76,0,36.9463785563185,-1.15563881998481,541
1344.03930664062,46,13,73,13,36.9817949199405,-1.15563881998481,524
1333.216796875,45,14,74,1,36.9859615509549,-1.15563881998481,571
1328.60485839844,44,17,74,7,36.9963781284908,-1.15563881998481,535
1331.41015625,45,13,74,7,37.0047113905195,-1.15563881998481,563
1330.80187988281,45,13,73,9,37.0151279680554,-1.15563881998481,561
1243.58081054688,43,11,70,1,37.0442943851559,-1.15563881998481,574
1243.58081054688,43,11,70,1,37.0463777006631,-1.15563881998481,543
1224.34326171875,43,11,72,1,37.0547109626918,-1.15563881998481,486
1187.3759765625,44,12,73,5,37.0776274332707,-1.15563881998481,523
1200.27416992188,46,12,72,6,37.1005439038497,-1.15563881998481,472
1178.92333984375,45,11,72,4,37.1026272193569,-1.15563881998481,451
1097.11962890625,43,10,72,5,37.1255436899358,-1.15563881998481,490
1047.38146972656,43,9,72,5,37.1317936364574,-1.15563881998481,512
1022.12603759766,41,11,68,0,37.1463768450076,-1.15563881998481,506
1068.77575683594,39,11,67,1,37.1651266845722,-1.15563881998481,465
759.1953125,38,17,67,0,36.5609651874905,-1.15772217402128,740
868.853149414062,40,17,68,1,36.5713817650264,-1.15772217402128,737
868.853149414062,40,17,68,1,36.5734650805336,-1.15772217402128,692
1288.50732421875,48,17,61,5,36.5984648666197,-1.15772217402128,705
1611.83081054688,46,27,60,14,36.6380478612561,-1.15772217402128,539
1783.40222167969,43,35,58,11,36.6526310698063,-1.15772217402128,590
1752.85498046875,45,34,55,29,36.6901307489355,-1.15772217402128,510
1664.49267578125,47,33,56,18,36.7172138505289,-1.15772217402128,512
1739.7578125,48,27,58,23,36.7484635831365,-1.15772217402128,504
1788.9130859375,51,29,58,19,36.7630467916868,-1.15772217402128,549
1788.9130859375,51,29,58,19,36.7672134227011,-1.15772217402128,515
1730.65258789062,49,36,57,17,36.7922132087873,-1.15772217402128,503
1695.74060058594,50,31,58,15,36.7942965242945,-1.15772217402128,529
1685.962890625,48,32,57,20,36.8130463638591,-1.15772217402128,533
1684.16394042969,48,24,56,17,36.8192963103806,-1.15772217402128,557
1684.16394042969,48,24,56,17,36.8213796258878,-1.15772217402128,535
1684.16394042969,48,24,56,17,36.823462941395,-1.15772217402128,567
1607.23400878906,47,26,56,17,36.8526293584955,-1.15772217402128,490
1565.10009765625,48,25,56,26,36.8630459360314,-1.15772217402128,493
1478.14953613281,46,24,57,6,36.8880457221175,-1.15772217402128,464
1431.1806640625,48,23,66,32,36.9047122461749,-1.15772217402128,436
1385.80700683594,44,19,66,7,36.9213787702324,-1.15772217402128,513
1377.64489746094,40,17,73,4,36.9442952408113,-1.15772217402128,558
1324.86669921875,45,14,73,4,36.9922114974764,-1.15772217402128,644
1217.99487304688,45,12,73,6,37.0505443316774,-1.15772217402128,552
1177.9521484375,44,11,71,3,37.0526276471846,-1.15772217402128,491
1099.86572265625,43,12,69,2,37.069294171242,-1.15772217402128,487
1099.86572265625,43,12,69,2,37.0755441177636,-1.15772217402128,490
1150.22473144531,46,12,73,5,37.1005439038497,-1.15772217402128,491
1122.95642089844,46,11,73,7,37.1172104279071,-1.15772217402128,510
1070.81372070312,42,11,69,2,37.1526267915292,-1.15772217402128,483
945.315979003906,39,9,72,14,37.1776265776153,-1.15772217402128,499
945.315979003906,39,9,72,14,37.1797098931225,-1.15772217402128,524
650.74755859375,37,14,71,5,36.5401320324187,-1.15980552805776,790
705.334411621094,38,14,68,0,36.5547152409689,-1.15980552805776,750
989.483642578125,44,16,68,7,36.5776317115479,-1.15980552805776,711
989.483642578125,44,16,68,7,36.5838816580694,-1.15980552805776,695
1104.69641113281,46,17,65,8,36.5922149200982,-1.15980552805776,683
1649.16748046875,49,30,56,23,36.7380470056006,-1.15980552805776,461
1649.16748046875,49,30,56,23,36.742213636615,-1.15980552805776,481
1684.72961425781,48,32,58,20,36.8047131018304,-1.15980552805776,534
1685.962890625,48,32,57,20,36.8172129948734,-1.15980552805776,516
1639.64782714844,46,27,57,24,36.8505460429883,-1.15980552805776,447
1478.14953613281,46,24,57,6,36.8901290376247,-1.15980552805776,483
1456.44653320312,48,23,57,21,36.8984622996534,-1.15980552805776,462
1431.1806640625,48,23,66,32,36.9047122461749,-1.15980552805776,490
1382.9013671875,41,16,75,4,36.9547118183472,-1.15980552805776,558
1376.00964355469,43,15,75,7,36.9609617648687,-1.15980552805776,527
1363.04260253906,45,15,73,8,36.9692950268975,-1.15980552805776,556
1310.04187011719,45,14,74,4,36.9942948129836,-1.15980552805776,601
1314.48059082031,46,15,74,7,37.010961337041,-1.15980552805776,588
1281.20727539062,46,14,74,9,37.0317944921128,-1.15980552805776,630
1177.9521484375,44,11,71,3,37.056794278199,-1.15980552805776,577
1132.77062988281,43,12,71,9,37.0651275402277,-1.15980552805776,568
1107.75720214844,44,10,73,7,37.0776274332707,-1.15980552805776,462
1135.26733398438,45,10,73,8,37.0880440108066,-1.15980552805776,492
1135.26733398438,45,10,73,8,37.092210641821,-1.15980552805776,489
1144.87744140625,46,12,73,7,37.1026272193569,-1.15980552805776,515
1122.95642089844,46,11,73,7,37.1130437968928,-1.15980552805776,536
1045.48559570312,45,10,72,3,37.1422102139933,-1.15980552805776,461
1070.81372070312,42,11,69,2,37.1547101070363,-1.15980552805776,519
681.929016113281,37,14,69,0,36.5463819789402,-1.16188888209423,803
868.853149414062,40,17,68,1,36.5692984495192,-1.16188888209423,726
1104.69641113281,46,17,65,8,36.5880482890838,-1.16188888209423,742
1104.69641113281,46,17,65,8,36.590131604591,-1.16188888209423,732
1288.50732421875,48,17,61,5,36.5984648666197,-1.16188888209423,697
1380.96203613281,47,22,61,12,36.6192980216915,-1.16188888209423,698
1783.40222167969,43,35,58,11,36.6526310698063,-1.16188888209423,602
1780.35437011719,43,27,59,18,36.660964331835,-1.16188888209423,589
1765.57531738281,45,31,53,46,36.6817974869068,-1.16188888209423,571
1752.85498046875,45,34,55,29,36.6901307489355,-1.16188888209423,543
1736.32092285156,45,36,53,54,36.6963806954571,-1.16188888209423,532
1736.32092285156,45,36,53,54,36.6984640109643,-1.16188888209423,522
1712.07922363281,46,40,55,82,36.706797272993,-1.16188888209423,469
1664.49267578125,47,33,56,18,36.7109639040073,-1.16188888209423,463
1664.49267578125,47,33,56,18,36.7172138505289,-1.16188888209423,513
1597.25830078125,49,31,54,49,36.7234637970504,-1.16188888209423,514
1730.65258789062,49,36,57,17,36.7880465777729,-1.16188888209423,490
1685.962890625,48,32,57,20,36.8130463638591,-1.16188888209423,537
1684.16394042969,48,24,56,17,36.8213796258878,-1.16188888209423,494
1676.244140625,47,29,58,18,36.8338795189309,-1.16188888209423,545
1660.45532226562,47,27,56,12,36.835962834438,-1.16188888209423,528
1528.44885253906,48,24,58,23,36.8692958825529,-1.16188888209423,437
1403.8642578125,46,24,70,13,36.9109621926965,-1.16188888209423,456
1375.80590820312,43,18,69,12,36.9338786632754,-1.16188888209423,517
1371.44519042969,41,18,72,3,36.9422119253041,-1.16188888209423,570
1377.64489746094,40,17,73,4,36.9463785563185,-1.16188888209423,543
1324.86669921875,45,14,73,4,36.9880448664621,-1.16188888209423,559
1314.48059082031,46,15,74,7,37.0151279680554,-1.16188888209423,610
1305.31066894531,47,15,74,11,37.0192945990697,-1.16188888209423,613
1177.9521484375,44,11,71,3,37.0526276471846,-1.16188888209423,643
1135.26733398438,45,10,73,8,37.0901273263138,-1.16188888209423,498
1069.01513671875,40,10,70,4,37.1609600535579,-1.16188888209423,533
681.929016113281,37,14,69,0,36.5484652944474,-1.1639722361307,785
989.483642578125,44,16,68,7,36.5797150270551,-1.1639722361307,720
989.483642578125,44,16,68,7,36.5838816580694,-1.1639722361307,716
1104.69641113281,46,17,65,8,36.5880482890838,-1.1639722361307,794
1104.69641113281,46,17,65,8,36.5922149200982,-1.1639722361307,708
1288.50732421875,48,17,61,5,36.5963815511125,-1.1639722361307,698
1783.40222167969,43,35,58,11,36.6547143853135,-1.1639722361307,563
1752.85498046875,45,34,55,29,36.6901307489355,-1.1639722361307,529
1664.49267578125,47,33,56,18,36.7109639040073,-1.1639722361307,487
1576.96215820312,50,42,54,57,36.7297137435719,-1.1639722361307,518
1576.96215820312,50,42,54,57,36.7317970590791,-1.1639722361307,513
1649.16748046875,49,30,56,23,36.7401303211078,-1.1639722361307,524
1739.7578125,48,27,58,23,36.7505468986437,-1.1639722361307,518
1781.47216796875,49,28,60,33,36.7588801606724,-1.1639722361307,544
1730.65258789062,49,36,57,17,36.7922132087873,-1.1639722361307,501
1676.244140625,47,29,58,18,36.8297128879165,-1.1639722361307,552
1478.14953613281,46,24,57,6,36.8880457221175,-1.1639722361307,458
1478.14953613281,46,24,57,6,36.8922123531319,-1.1639722361307,449
1431.1806640625,48,23,66,32,36.9088788771893,-1.1639722361307,460
1375.80590820312,43,18,69,12,36.9297120322611,-1.1639722361307,498
1371.44519042969,41,18,72,3,36.940128609797,-1.1639722361307,582
1363.04260253906,45,15,73,8,36.9713783424046,-1.1639722361307,539
1346.421875,46,14,73,8,36.9797116044333,-1.1639722361307,551
1310.04187011719,45,14,74,4,36.998461443998,-1.1639722361307,551
1310.62524414062,45,14,74,8,37.0026280750123,-1.1639722361307,585
1310.62524414062,45,14,74,8,37.0067947060267,-1.1639722361307,577
1314.48059082031,46,15,74,7,37.010961337041,-1.1639722361307,600
1314.48059082031,46,15,74,7,37.0151279680554,-1.1639722361307,679
1305.31066894531,47,15,74,11,37.0192945990697,-1.1639722361307,662
1144.87744140625,46,12,73,7,37.1067938503712,-1.1639722361307,502
1094.55895996094,45,11,73,6,37.1192937434143,-1.1639722361307,520
1065.02856445312,45,11,73,5,37.1338769519646,-1.1639722361307,481
1045.48559570312,45,10,72,3,37.1401268984861,-1.1639722361307,480
1045.48559570312,45,10,72,3,37.1422102139933,-1.1639722361307,476
1069.01513671875,40,10,70,4,37.1609600535579,-1.1639722361307,528
1069.01513671875,40,10,70,4,37.1630433690651,-1.1639722361307,527
1069.01513671875,40,10,70,4,37.1672100000794,-1.1639722361307,504
670.580932617188,37,14,69,2,36.5484652944474,-1.16605559016718,802
881.319396972656,41,16,67,2,36.5755483960407,-1.16605559016718,706
978.753967285156,45,17,68,9,36.5817983425623,-1.16605559016718,752
1070.79968261719,45,19,63,7,36.590131604591,-1.16605559016718,753
1263.86572265625,47,18,63,6,36.6005481821269,-1.16605559016718,684
1424.30615234375,48,18,62,9,36.6067981286484,-1.16605559016718,678
1474.81848144531,48,21,60,20,36.6317979147345,-1.16605559016718,674
1754.93347167969,45,29,58,21,36.6547143853135,-1.16605559016718,564
1756.72888183594,46,25,57,31,36.660964331835,-1.16605559016718,550
1756.72888183594,46,25,57,31,36.6630476473422,-1.16605559016718,576
1753.86962890625,46,27,59,16,36.6755475403853,-1.16605559016718,618
1742.30529785156,47,27,56,22,36.6859641179212,-1.16605559016718,564
1742.30529785156,47,27,56,22,36.6922140644427,-1.16605559016718,521
1740.49328613281,46,26,55,25,36.6963806954571,-1.16605559016718,518
1603.36804199219,49,32,55,66,36.7213804815432,-1.16605559016718,510
1762.54406738281,52,28,57,21,36.7588801606724,-1.16605559016718,554
1763.90991210938,52,33,57,15,36.7734633692227,-1.16605559016718,560
1721.7236328125,50,34,57,24,36.7901298932801,-1.16605559016718,518
1656.65563964844,46,32,58,19,36.8067964173375,-1.16605559016718,524
1622.99060058594,45,26,56,15,36.8380461499452,-1.16605559016718,522
1622.99060058594,45,26,56,15,36.8401294654524,-1.16605559016718,504
1516.65600585938,47,24,58,16,36.8713791980601,-1.16605559016718,462
1367.69458007812,43,16,73,0,36.95262850284,-1.16605559016718,531
1367.44116210938,44,16,72,4,36.9630450803759,-1.16605559016718,493
1324.30346679688,44,15,73,6,36.9859615509549,-1.16605559016718,529
1271.48999023438,46,14,74,7,37.0234612300841,-1.16605559016718,585
1119.48779296875,44,10,72,5,37.0609609092133,-1.16605559016718,551
1119.48779296875,44,10,72,5,37.0630442247205,-1.16605559016718,518
1119.48779296875,44,10,72,5,37.0651275402277,-1.16605559016718,501
1099.61279296875,45,12,73,5,37.1088771658784,-1.16605559016718,498
1058.8505859375,46,11,74,6,37.1401268984861,-1.16605559016718,489
1058.8505859375,46,11,74,6,37.1422102139933,-1.16605559016718,491
1062.27551269531,44,11,73,5,37.1463768450076,-1.16605559016718,504
1066.4609375,43,12,72,5,37.1588767380507,-1.16605559016718,521
986.916137695312,40,10,70,2,37.1713766310938,-1.16605559016718,506
770.11328125,38,15,67,0,36.5651318185048,-1.16813894420365,754
881.319396972656,41,16,67,2,36.5755483960407,-1.16813894420365,712
1459.07788085938,48,19,61,9,36.6151313906771,-1.16813894420365,730
1438.91711425781,48,21,61,10,36.6213813371987,-1.16813894420365,665
1601.68640136719,48,22,59,29,36.6380478612561,-1.16813894420365,668
1601.68640136719,48,22,59,29,36.6401311767633,-1.16813894420365,643
1756.72888183594,46,25,57,31,36.660964331835,-1.16813894420365,526
1747.1591796875,47,23,58,15,36.6797141713997,-1.16813894420365,635
1603.36804199219,49,32,55,66,36.7255471125576,-1.16813894420365,519
1763.90991210938,52,33,57,15,36.7692967382083,-1.16813894420365,564
1750.09826660156,51,38,57,17,36.7817966312514,-1.16813894420365,545
1683.57214355469,50,32,56,34,36.800546470816,-1.16813894420365,525
1646.14660644531,46,23,56,23,36.8192963103806,-1.16813894420365,526
1638.41833496094,45,25,57,12,36.8276295724093,-1.16813894420365,576
1638.41833496094,45,25,57,12,36.8297128879165,-1.16813894420365,545
1516.65600585938,47,24,58,16,36.8713791980601,-1.16813894420365,465
1439.32312011719,48,24,64,15,36.8984622996534,-1.16813894420365,509
1364.00158691406,42,18,70,7,36.9359619787826,-1.16813894420365,480
1364.00158691406,42,18,70,7,36.940128609797,-1.16813894420365,498
1361.6953125,42,18,70,5,36.9484618718257,-1.16813894420365,534
1367.69458007812,43,16,73,0,36.9588784493616,-1.16813894420365,508
1360.99621582031,44,16,73,7,36.9713783424046,-1.16813894420365,529
1324.30346679688,44,15,73,6,36.9880448664621,-1.16813894420365,554
1287.48303222656,44,14,73,8,37.0047113905195,-1.16813894420365,512
1271.48999023438,46,14,74,7,37.0213779145769,-1.16813894420365,595
1247.8291015625,46,13,73,8,37.0297111766056,-1.16813894420365,615
1151.61401367188,45,11,72,1,37.056794278199,-1.16813894420365,570
1119.48779296875,44,10,72,5,37.0651275402277,-1.16813894420365,509
1077.46545410156,44,12,70,7,37.0859606952994,-1.16813894420365,584
1058.8505859375,46,11,74,6,37.1401268984861,-1.16813894420365,504
1062.27551269531,44,11,73,5,37.1484601605148,-1.16813894420365,518
1066.4609375,43,12,72,5,37.1588767380507,-1.16813894420365,522
986.916137695312,40,10,70,2,37.1755432621081,-1.16813894420365,520
881.319396972656,41,16,67,2,36.5734650805336,-1.17022229824013,693
1438.91711425781,48,21,61,10,36.625547968213,-1.17022229824013,634
1474.81848144531,48,21,60,20,36.6317979147345,-1.17022229824013,636
1719.13012695312,46,40,56,16,36.648464438792,-1.17022229824013,682
1756.72888183594,46,25,57,31,36.6630476473422,-1.17022229824013,556
1753.86962890625,46,27,59,16,36.6692975938638,-1.17022229824013,541
1753.86962890625,46,27,59,16,36.6713809093709,-1.17022229824013,551
1742.30529785156,47,27,56,22,36.6922140644427,-1.17022229824013,548
1725.50244140625,46,33,55,20,36.7026306419786,-1.17022229824013,517
1572.23461914062,49,37,56,62,36.7338803745863,-1.17022229824013,532
1750.09826660156,51,38,57,17,36.777630000237,-1.17022229824013,550
1750.09826660156,51,38,57,17,36.7797133157442,-1.17022229824013,575
1750.09826660156,51,38,57,17,36.7817966312514,-1.17022229824013,594
1649.00305175781,47,28,57,16,36.8130463638591,-1.17022229824013,538
1646.14660644531,46,23,56,23,36.8255462569021,-1.17022229824013,533
1516.65600585938,47,24,58,16,36.8755458290744,-1.17022229824013,505
1421.73510742188,49,23,69,8,36.9088788771893,-1.17022229824013,525
1324.30346679688,44,15,73,6,36.9922114974764,-1.17022229824013,523
1299.427734375,44,15,70,12,37.0005447595051,-1.17022229824013,553
1271.48999023438,46,14,74,7,37.0255445455913,-1.17022229824013,570
1217.49658203125,46,13,73,8,37.0401277541415,-1.17022229824013,567
1184.4189453125,46,13,71,3,37.0484610161702,-1.17022229824013,555
1151.61401367188,45,11,72,1,37.0588775937061,-1.17022229824013,588
1099.61279296875,45,12,73,5,37.1067938503712,-1.17022229824013,534
1095.17211914062,47,11,74,10,37.1151271123999,-1.17022229824013,534
1082.03112792969,48,11,74,4,37.1255436899358,-1.17022229824013,588
1062.27551269531,44,11,73,5,37.150543476022,-1.17022229824013,503
634.015563964844,36,16,72,0,36.5359654014043,-1.1723056522766,827
634.015563964844,36,16,72,0,36.5422153479259,-1.1723056522766,812
881.319396972656,41,16,67,2,36.5692984495192,-1.1723056522766,714
1070.79968261719,45,19,63,7,36.5859649735766,-1.1723056522766,738
1424.30615234375,48,18,62,9,36.6026314976341,-1.1723056522766,695
1438.91711425781,48,21,61,10,36.6192980216915,-1.1723056522766,715
1754.93347167969,45,29,58,21,36.6526310698063,-1.1723056522766,588
1678.08312988281,48,38,53,41,36.7151305350217,-1.1723056522766,513
1603.36804199219,49,32,55,66,36.7234637970504,-1.1723056522766,538
1636.02014160156,49,34,58,19,36.742213636615,-1.1723056522766,540
1649.00305175781,47,28,57,16,36.8130463638591,-1.1723056522766,553
1649.00305175781,47,28,57,16,36.8151296793663,-1.1723056522766,570
1638.41833496094,45,25,57,12,36.8338795189309,-1.1723056522766,497
1603.21057128906,44,26,56,21,36.8463794119739,-1.1723056522766,475
1489.60681152344,48,23,56,11,36.881795775596,-1.1723056522766,531
1421.73510742188,49,23,69,8,36.9088788771893,-1.1723056522766,523
1364.00158691406,42,18,70,7,36.940128609797,-1.1723056522766,502
1361.6953125,42,18,70,5,36.9505451873328,-1.1723056522766,491
1367.44116210938,44,16,72,4,36.9630450803759,-1.1723056522766,510
1360.99621582031,44,16,73,7,36.9734616579118,-1.1723056522766,506
1283.10217285156,45,14,74,7,37.0130446525482,-1.1723056522766,495
1247.8291015625,46,13,73,8,37.0317944921128,-1.1723056522766,528
1184.4189453125,46,13,71,3,37.0463777006631,-1.1723056522766,566
1074.3837890625,45,11,70,10,37.0817940642851,-1.1723056522766,564
1062.27551269531,44,11,73,5,37.1442935295004,-1.1723056522766,520
1044.28918457031,41,10,69,2,37.1630433690651,-1.1723056522766,518
986.916137695312,40,10,70,2,37.1713766310938,-1.1723056522766,543
986.916137695312,40,10,70,2,37.1734599466009,-1.1723056522766,532
622.188049316406,36,15,71,1,36.5380487169115,-1.17438900631308,805
964.521362304688,44,16,66,4,36.5776317115479,-1.17438900631308,710
1478.83032226562,50,22,60,18,36.6213813371987,-1.17438900631308,700
1478.83032226562,50,22,60,18,36.625547968213,-1.17438900631308,662
1687.68249511719,48,22,58,15,36.648464438792,-1.17438900631308,620
1687.68249511719,48,22,58,15,36.6505477542992,-1.17438900631308,595
1725.49572753906,49,23,59,17,36.6692975938638,-1.17438900631308,625
1719.990234375,48,25,57,17,36.6901307489355,-1.17438900631308,549
1588.650390625,50,31,57,30,36.7338803745863,-1.17438900631308,529
1619.86328125,52,32,56,17,36.742213636615,-1.17438900631308,511
1723.28796386719,50,32,56,24,36.7755466847299,-1.17438900631308,576
1565.31005859375,47,24,54,43,36.8526293584955,-1.17438900631308,460
1355.93579101562,45,21,71,10,36.9484618718257,-1.17438900631308,494
1349.59130859375,45,17,70,5,36.95262850284,-1.17438900631308,510
1338.62158203125,48,17,73,6,36.9692950268975,-1.17438900631308,495
1338.62158203125,48,17,73,6,36.9713783424046,-1.17438900631308,486
1315.60375976562,45,16,72,1,36.9859615509549,-1.17438900631308,586
1315.60375976562,45,16,72,1,36.9901281819692,-1.17438900631308,569
1226.47033691406,43,12,71,13,37.0213779145769,-1.17438900631308,489
1202.86645507812,44,11,71,11,37.0317944921128,-1.17438900631308,527
1136.42797851562,45,10,71,5,37.0713774867492,-1.17438900631308,552
1089.8583984375,45,12,68,8,37.0859606952994,-1.17438900631308,588
1065.91381835938,45,11,70,5,37.0942939573282,-1.17438900631308,546
1059.84838867188,46,12,74,9,37.1359602674717,-1.17438900631308,514
1060.11743164062,44,12,72,5,37.1442935295004,-1.17438900631308,523
1045.20935058594,42,10,70,5,37.1526267915292,-1.17438900631308,583
1045.20935058594,42,10,70,5,37.1588767380507,-1.17438900631308,520
1004.80529785156,41,10,69,5,37.1651266845722,-1.17438900631308,507
701.548645019531,38,15,68,0,36.5526319254618,-1.17647236034955,757
701.548645019531,38,15,68,0,36.5547152409689,-1.17647236034955,776
770.575500488281,39,16,67,4,36.5651318185048,-1.17647236034955,702
964.521362304688,44,16,66,4,36.5776317115479,-1.17647236034955,695
1269.00512695312,47,19,61,10,36.5942982356053,-1.17647236034955,666
1445.83337402344,49,19,59,10,36.6047148131412,-1.17647236034955,723
1496.42529296875,48,20,62,9,36.6130480751699,-1.17647236034955,703
1496.42529296875,48,20,62,9,36.6151313906771,-1.17647236034955,710
1727.96667480469,49,24,59,22,36.6630476473422,-1.17647236034955,593
1719.990234375,48,25,57,17,36.6859641179212,-1.17647236034955,563
1626.47143554688,50,28,56,19,36.7213804815432,-1.17647236034955,498
1588.650390625,50,31,57,30,36.7297137435719,-1.17647236034955,505
1619.86328125,52,32,56,17,36.7359636900935,-1.17647236034955,523
1681.86901855469,52,31,57,35,36.7442969521222,-1.17647236034955,539
1681.86901855469,52,31,57,35,36.7484635831365,-1.17647236034955,493
1729.88818359375,51,34,56,17,36.765130107194,-1.17647236034955,587
1705.21374511719,50,38,57,31,36.777630000237,-1.17647236034955,592
1705.21374511719,50,38,57,31,36.7838799467586,-1.17647236034955,602
1625.19030761719,47,24,56,35,36.8130463638591,-1.17647236034955,522
1565.31005859375,47,24,54,43,36.8567959895098,-1.17647236034955,479
1548.94348144531,48,25,59,16,36.8609626205242,-1.17647236034955,444
1487.7001953125,46,25,58,12,36.8776291445816,-1.17647236034955,502
1385.38708496094,44,18,71,4,36.9297120322611,-1.17647236034955,494
1315.60375976562,45,16,72,1,36.9880448664621,-1.17647236034955,599
1315.60375976562,45,16,72,1,36.9901281819692,-1.17647236034955,598
1295.03234863281,45,16,72,4,36.9942948129836,-1.17647236034955,528
1295.03234863281,45,16,72,4,36.9963781284908,-1.17647236034955,556
1250.4462890625,44,14,68,0,37.0130446525482,-1.17647236034955,546
1202.86645507812,44,11,71,11,37.0276278610985,-1.17647236034955,522
1117.02697753906,45,11,70,6,37.0838773797923,-1.17647236034955,519
1056.22290039062,44,11,72,5,37.1026272193569,-1.17647236034955,557
1057.25146484375,45,11,73,4,37.1109604813856,-1.17647236034955,563
1059.84838867188,46,12,74,9,37.1359602674717,-1.17647236034955,486
1004.80529785156,41,10,69,5,37.1630433690651,-1.17647236034955,522
605.700561523438,35,14,69,0,36.53179877039,-1.17855571438602,822
622.188049316406,36,15,71,1,36.5359654014043,-1.17855571438602,832
658.047058105469,37,15,68,0,36.5442986634331,-1.17855571438602,823
964.521362304688,44,16,66,4,36.5817983425623,-1.17855571438602,715
1269.00512695312,47,19,61,10,36.6005481821269,-1.17855571438602,690
1445.83337402344,49,19,59,10,36.6047148131412,-1.17855571438602,758
1687.68249511719,48,22,58,15,36.648464438792,-1.17855571438602,560
1727.96667480469,49,24,59,22,36.660964331835,-1.17855571438602,580
1718.59497070312,48,21,58,19,36.6817974869068,-1.17855571438602,570
1724.94311523438,47,54,54,32,36.7088805885002,-1.17855571438602,485
1619.86328125,52,32,56,17,36.742213636615,-1.17855571438602,549
1719.72399902344,51,23,57,13,36.7567968451653,-1.17855571438602,485
1729.88818359375,51,34,56,17,36.7630467916868,-1.17855571438602,556
1729.88818359375,51,34,56,17,36.7672134227011,-1.17855571438602,556
1625.19030761719,47,24,56,35,36.8151296793663,-1.17855571438602,515
1526.45678710938,49,23,57,14,36.8713791980601,-1.17855571438602,478
1443.07702636719,46,22,60,9,36.8880457221175,-1.17855571438602,479
1400.32043457031,44,22,73,7,36.9067955616821,-1.17855571438602,519
1392.31799316406,45,19,73,3,36.9192954547252,-1.17855571438602,578
1392.31799316406,45,19,73,3,36.9213787702324,-1.17855571438602,571
1385.38708496094,44,18,71,4,36.9276287167539,-1.17855571438602,505
1349.59130859375,45,17,70,5,36.9547118183472,-1.17855571438602,558
1344.51623535156,45,19,74,9,36.9609617648687,-1.17855571438602,467
1338.62158203125,48,17,73,6,36.9692950268975,-1.17855571438602,587
1226.47033691406,43,12,71,13,37.0192945990697,-1.17855571438602,525
1226.47033691406,43,12,71,13,37.0234612300841,-1.17855571438602,545
1202.86645507812,44,11,71,11,37.0317944921128,-1.17855571438602,520
