X,Y,k
35.0047366186244,0.773535052433563,239.00000000
35.0755699518444,0.773535052433563,424.00000000
35.0797366185043,0.773535052433563,419.00000000
34.4505699528447,0.771451719103563,226.00000000
34.5047366194246,0.771451719103563,210.00000000
34.6464032858646,0.771451719103563,147.00000000
34.5047366194246,0.769368385773563,205.00000000
34.8839032854844,0.769368385773563,245.00000000
34.9109866187744,0.769368385773563,233.00000000
34.7547366190245,0.767285052443563,212.00000000
35.1068199517943,0.767285052443563,396.00000000
34.5672366193246,0.765201719113563,217.00000000
34.9568199520344,0.765201719113563,237.00000000
34.5943199526146,0.763118385783563,203.00000000
34.7047366191045,0.763118385783563,146.00000000
34.9964032853044,0.763118385783563,258.00000000
35.1047366184643,0.763118385783563,431.00000000
34.7880699523045,0.761035052453563,180.00000000
34.8755699521644,0.761035052453563,224.00000000
35.0839032851643,0.761035052453563,351.00000000
34.7651532856745,0.758951719123563,160.00000000
34.8464032855445,0.758951719123563,195.00000000
34.9734866186744,0.758951719123563,256.00000000
35.0797366185043,0.758951719123563,350.00000000
35.1214032851043,0.758951719123563,443.00000000
34.4568199528346,0.756868385793563,222.00000000
34.4964032861046,0.756868385793563,176.00000000
34.5859866192946,0.756868385793563,199.00000000
34.6276532858946,0.756868385793563,125.00000000
34.8255699522445,0.756868385793563,235.00000000
34.9422366187244,0.756868385793563,243.00000000
34.4943199527746,0.754785052463563,180.00000000
35.0276532852544,0.754785052463563,301.00000000
34.5776532859746,0.752701719133563,200.00000000
34.7276532857345,0.752701719133563,229.00000000
34.8151532855945,0.752701719133563,172.00000000
34.9547366187044,0.752701719133563,241.00000000
34.5214032860646,0.750618385803563,188.00000000
34.7464032857045,0.750618385803563,230.00000000
34.8526532855345,0.750618385803563,215.00000000
34.6172366192446,0.748535052473563,123.00000000
34.6234866192346,0.748535052473563,132.00000000
34.9755699520044,0.748535052473563,257.00000000
34.4693199528146,0.746451719143563,193.00000000
34.7172366190845,0.746451719143563,124.00000000
34.8901532854744,0.746451719143563,232.00000000
34.4630699528246,0.744368385813563,208.00000000
34.5318199527146,0.744368385813563,178.00000000
34.7172366190845,0.744368385813563,121.00000000
34.7651532856745,0.744368385813563,182.00000000
34.6526532858546,0.742285052483563,124.00000000
34.9318199520744,0.742285052483563,224.00000000
34.4401532861947,0.740201719153563,210.00000000
34.4464032861847,0.740201719153563,201.00000000
34.7422366190445,0.740201719153563,130.00000000
34.7464032857045,0.740201719153563,154.00000000
34.9922366186444,0.740201719153563,345.00000000
34.9984866186344,0.740201719153563,319.00000000
34.4589032861646,0.738118385823563,203.00000000
34.4984866194346,0.738118385823563,185.00000000
34.7964032856245,0.738118385823563,185.00000000
34.9734866186744,0.738118385823563,237.00000000
34.9755699520044,0.738118385823563,244.00000000
35.0297366185844,0.738118385823563,268.00000000
34.8651532855145,0.736035052493563,216.00000000
35.1401532850743,0.736035052493563,429.00000000
